subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
jpetstore,468,42468,48,0.27083333333333331,,0.33333333333333331
jpetstore,469,42469,48,0.125,,0.125
jpetstore,470,42470,48,0.1875,,0.22916666666666666
jpetstore,471,42471,48,0.16666666666666666,,0.16666666666666666
jpetstore,472,42472,48,0.125,,0.25
jpetstore,473,42473,48,0.14583333333333334,,0.16666666666666666
jpetstore,474,42474,48,0.375,,0.3125
jpetstore,475,42475,48,0.20833333333333334,,0.27083333333333331
jpetstore,476,42476,48,0.22916666666666666,,0.29166666666666669
jpetstore,477,42477,48,0.1875,,0.125
jpetstore,478,42478,48,0.1875,,0.1875
jpetstore,479,42479,48,0.14583333333333334,,0.1875
jpetstore,480,42480,48,0.3125,,0.39583333333333331
jpetstore,481,42481,48,0.125,,0.25
jpetstore,482,42482,48,0.16666666666666666,,0.14583333333333334
jpetstore,483,42483,48,0.25,,0.3125
jpetstore,484,42484,48,0.1875,,0.20833333333333334
jpetstore,485,42485,48,0.1875,,0.20833333333333334
jpetstore,486,42486,48,0.10416666666666667,,0.16666666666666666
jpetstore,487,42487,48,0.10416666666666667,,0.27083333333333331
jpetstore,488,42488,48,0.125,,0.22916666666666666
jpetstore,489,42489,48,0.16666666666666666,,0.27083333333333331
jpetstore,490,42490,48,0.22916666666666666,,0.20833333333333334
jpetstore,491,42491,48,0.16666666666666666,,0.20833333333333334
jpetstore,492,42492,48,0.125,,0.10416666666666667
jpetstore,493,42493,48,0.14583333333333334,,0.25
jpetstore,494,42494,48,0.25,,0.25
jpetstore,495,42495,48,0.25,,0.375
jpetstore,496,42496,48,0.22916666666666666,,0.27083333333333331
jpetstore,497,42497,48,0.10416666666666667,,0.16666666666666666
jpetstore,498,42498,48,0.25,,0.22916666666666666
jpetstore,499,42499,48,0.29166666666666669,,0.25
jpetstore,500,42500,48,0.27083333333333331,,0.25
jpetstore,501,42501,48,0.16666666666666666,,0.20833333333333334
jpetstore,502,42502,48,0.125,,0.20833333333333334
jpetstore,503,42503,48,0.1875,,0.22916666666666666
jpetstore,504,42504,48,0.27083333333333331,,0.27083333333333331
jpetstore,505,42505,48,0.1875,,0.1875
jpetstore,506,42506,48,0.1875,,0.083333333333333329
jpetstore,507,42507,48,0.125,,0.20833333333333334
jpetstore,508,42508,48,0.14583333333333334,,0.27083333333333331
jpetstore,509,42509,48,0.083333333333333329,,0.20833333333333334
jpetstore,510,42510,48,0.25,,0.20833333333333334
jpetstore,511,42511,48,0.22916666666666666,,0.27083333333333331
jpetstore,512,42512,48,0.1875,,0.20833333333333334
jpetstore,513,42513,48,0.125,,0.20833333333333334
jpetstore,514,42514,48,0.1875,,0.27083333333333331
jpetstore,515,42515,48,0.22916666666666666,,0.20833333333333334
jpetstore,516,42516,48,0.16666666666666666,,0.16666666666666666
jpetstore,517,42517,48,0.1875,,0.1875
jpetstore,518,42518,48,0.16666666666666666,,0.3125
jpetstore,519,42519,48,0.1875,,0.25
jpetstore,520,42520,48,0.14583333333333334,,0.16666666666666666
jpetstore,521,42521,48,0.083333333333333329,,0.14583333333333334
jpetstore,522,42522,48,0.1875,,0.20833333333333334
jpetstore,523,42523,48,0.1875,,0.1875
jpetstore,524,42524,48,0.22916666666666666,,0.20833333333333334
jpetstore,525,42525,48,0.125,,0.1875
jpetstore,526,42526,48,0.25,,0.1875
jpetstore,527,42527,48,0.20833333333333334,,0.25
jpetstore,528,42528,48,0.22916666666666666,,0.3125
jpetstore,529,42529,48,0.22916666666666666,,0.22916666666666666
jpetstore,530,42530,48,0.16666666666666666,,0.20833333333333334
jpetstore,531,42531,48,0.20833333333333334,,0.27083333333333331
jpetstore,532,42532,48,0.27083333333333331,,0.29166666666666669
jpetstore,533,42533,48,0.1875,,0.16666666666666666
jpetstore,534,42534,48,0.20833333333333334,,0.25
jpetstore,535,42535,48,0.22916666666666666,,0.25
jpetstore,536,42536,48,0.10416666666666667,,0.20833333333333334
jpetstore,537,42537,48,0.16666666666666666,,0.27083333333333331
jpetstore,538,42538,48,0.20833333333333334,,0.20833333333333334
jpetstore,539,42539,48,0.125,,0.25
jpetstore,540,42540,48,0.16666666666666666,,0.20833333333333334
jpetstore,541,42541,48,0.20833333333333334,,0.1875
jpetstore,542,42542,48,0.22916666666666666,,0.27083333333333331
jpetstore,543,42543,48,0.125,,0.20833333333333334
jpetstore,544,42544,48,0.22916666666666666,,0.22916666666666666
jpetstore,545,42545,48,0.20833333333333334,,0.3125
jpetstore,546,42546,48,0.22916666666666666,,0.3125
jpetstore,547,42547,48,0.16666666666666666,,0.1875
jpetstore,548,42548,48,0.1875,,0.20833333333333334
jpetstore,549,42549,48,0.16666666666666666,,0.22916666666666666
jpetstore,550,42550,48,0.22916666666666666,,0.27083333333333331
jpetstore,551,42551,48,0.1875,,0.14583333333333334
jpetstore,552,42552,48,0.14583333333333334,,0.16666666666666666
jpetstore,553,42553,48,0.22916666666666666,,0.22916666666666666
jpetstore,554,42554,48,0.1875,,0.25
jpetstore,555,42555,48,0.16666666666666666,,0.22916666666666666
jpetstore,556,42556,48,0.16666666666666666,,0.22916666666666666
jpetstore,557,42557,48,0.3125,,0.33333333333333331
jpetstore,558,42558,48,0.14583333333333334,,0.22916666666666666
jpetstore,559,42559,48,0.22916666666666666,,0.20833333333333334
jpetstore,560,42560,48,0.1875,,0.27083333333333331
jpetstore,561,42561,48,0.14583333333333334,,0.25
jpetstore,562,42562,48,0.0625,,0.0625
jpetstore,563,42563,48,0.16666666666666666,,0.20833333333333334
jpetstore,564,42564,48,0.16666666666666666,,0.16666666666666666
jpetstore,565,42565,48,0.14583333333333334,,0.25
jpetstore,566,42566,48,0.083333333333333329,,0.10416666666666667
jpetstore,567,42567,48,0.125,,0.1875
jpetstore,568,42568,48,0.10416666666666667,,0.20833333333333334
jpetstore,569,42569,48,0.14583333333333334,,0.22916666666666666
jpetstore,570,42570,48,0.1875,,0.29166666666666669
jpetstore,571,42571,48,0.22916666666666666,,0.16666666666666666
jpetstore,572,42572,48,0.1875,,0.25
jpetstore,573,42573,48,0.1875,,0.22916666666666666
jpetstore,574,42574,48,0.16666666666666666,,0.20833333333333334
jpetstore,575,42575,48,0.20833333333333334,,0.20833333333333334
jpetstore,576,42576,48,0.20833333333333334,,0.35416666666666669
jpetstore,577,42577,48,0.20833333333333334,,0.29166666666666669
jpetstore,578,42578,48,0.1875,,0.29166666666666669
jpetstore,579,42579,48,0.16666666666666666,,0.22916666666666666
jpetstore,580,42580,48,0.14583333333333334,,0.27083333333333331
jpetstore,581,42581,48,0.1875,,0.25
jpetstore,582,42582,48,0.083333333333333329,,0.14583333333333334
jpetstore,583,42583,48,0.22916666666666666,,0.27083333333333331
jpetstore,584,42584,48,0.16666666666666666,,0.1875
jpetstore,585,42585,48,0.22916666666666666,,0.22916666666666666
jpetstore,586,42586,48,0.20833333333333334,,0.25
jpetstore,587,42587,48,0.25,,0.22916666666666666
jpetstore,588,42588,48,0.20833333333333334,,0.25
jpetstore,589,42589,48,0.29166666666666669,,0.22916666666666666
jpetstore,590,42590,48,0.22916666666666666,,0.27083333333333331
jpetstore,591,42591,48,0.125,,0.22916666666666666
jpetstore,592,42592,48,0.16666666666666666,,0.16666666666666666
jpetstore,593,42593,48,0.16666666666666666,,0.22916666666666666
jpetstore,594,42594,48,0.25,,0.25
jpetstore,595,42595,48,0.27083333333333331,,0.29166666666666669
jpetstore,596,42596,48,0.20833333333333334,,0.125
jpetstore,597,42597,48,0.10416666666666667,,0.16666666666666666
jpetstore,598,42598,48,0.22916666666666666,,0.1875
jpetstore,599,42599,48,0.1875,,0.27083333333333331
jpetstore,600,42600,48,0.1875,,0.125
jpetstore,601,42601,48,0.14583333333333334,,0.1875
jpetstore,602,42602,48,0.22916666666666666,,0.20833333333333334
jpetstore,603,42603,48,0.125,,0.16666666666666666
jpetstore,604,42604,48,0.22916666666666666,,0.3125
jpetstore,605,42605,48,0.22916666666666666,,0.25
jpetstore,606,42606,48,0.16666666666666666,,0.125
jpetstore,607,42607,48,0.22916666666666666,,0.22916666666666666
jpetstore,608,42608,48,0.16666666666666666,,0.22916666666666666
jpetstore,609,42609,48,0.1875,,0.3125
jpetstore,610,42610,48,0.27083333333333331,,0.29166666666666669
jpetstore,611,42611,48,0.20833333333333334,,0.1875
jpetstore,612,42612,48,0.27083333333333331,,0.1875
jpetstore,613,42613,48,0.20833333333333334,,0.25
jpetstore,614,42614,48,0.1875,,0.1875
jpetstore,615,42615,48,0.16666666666666666,,0.29166666666666669
jpetstore,616,42616,48,0.16666666666666666,,0.27083333333333331
jpetstore,617,42617,48,0.16666666666666666,,0.22916666666666666
jpetstore,618,42618,48,0.20833333333333334,,0.20833333333333334
jpetstore,619,42619,48,0.1875,,0.22916666666666666
jpetstore,620,42620,48,0.083333333333333329,,0.16666666666666666
jpetstore,621,42621,48,0.27083333333333331,,0.25
jpetstore,622,42622,48,0.083333333333333329,,0.20833333333333334
jpetstore,623,42623,48,0.125,,0.25
jpetstore,624,42624,48,0.20833333333333334,,0.29166666666666669
jpetstore,625,42625,48,0.1875,,0.20833333333333334
jpetstore,626,42626,48,0.16666666666666666,,0.16666666666666666
jpetstore,627,42627,48,0.125,,0.20833333333333334
jpetstore,628,42628,48,0.22916666666666666,,0.25
jpetstore,629,42629,48,0.16666666666666666,,0.20833333333333334
jpetstore,630,42630,48,0.1875,,0.125
jpetstore,631,42631,48,0.1875,,0.33333333333333331
jpetstore,632,42632,48,0.16666666666666666,,0.25
jpetstore,633,42633,48,0.14583333333333334,,0.125
jpetstore,634,42634,48,0.25,,0.27083333333333331
jpetstore,635,42635,48,0.20833333333333334,,0.29166666666666669
jpetstore,636,42636,48,0.1875,,0.29166666666666669
jpetstore,637,42637,48,0.22916666666666666,,0.29166666666666669
jpetstore,638,42638,48,0.20833333333333334,,0.27083333333333331
jpetstore,639,42639,48,0.125,,0.20833333333333334
jpetstore,640,42640,48,0.20833333333333334,,0.22916666666666666
jpetstore,641,42641,48,0.20833333333333334,,0.125
jpetstore,642,42642,48,0.14583333333333334,,0.20833333333333334
jpetstore,643,42643,48,0.22916666666666666,,0.25
jpetstore,644,42644,48,0.14583333333333334,,0.083333333333333329
jpetstore,645,42645,48,0.1875,,0.20833333333333334
jpetstore,646,42646,48,0.1875,,0.0625
jpetstore,647,42647,48,0.16666666666666666,,0.22916666666666666
jpetstore,648,42648,48,0.25,,0.27083333333333331
jpetstore,649,42649,48,0.14583333333333334,,0.1875
jpetstore,650,42650,48,0.1875,,0.16666666666666666
jpetstore,651,42651,48,0.16666666666666666,,0.1875
jpetstore,652,42652,48,0.20833333333333334,,0.20833333333333334
jpetstore,653,42653,48,0.25,,0.16666666666666666
jpetstore,654,42654,48,0.16666666666666666,,0.22916666666666666
jpetstore,655,42655,48,0.1875,,0.29166666666666669
jpetstore,656,42656,48,0.20833333333333334,,0.20833333333333334
jpetstore,657,42657,48,0.1875,,0.25
jpetstore,658,42658,48,0.27083333333333331,,0.27083333333333331
jpetstore,659,42659,48,0.29166666666666669,,0.22916666666666666
jpetstore,660,42660,48,0.22916666666666666,,0.20833333333333334
jpetstore,661,42661,48,0.22916666666666666,,0.35416666666666669
jpetstore,662,42662,48,0.29166666666666669,,0.29166666666666669
jpetstore,663,42663,48,0.16666666666666666,,0.125
jpetstore,664,42664,48,0.16666666666666666,,0.22916666666666666
jpetstore,665,42665,48,0.25,,0.22916666666666666
jpetstore,666,42666,48,0.25,,0.1875
jpetstore,667,42667,48,0.29166666666666669,,0.29166666666666669
jpetstore,668,42668,48,0.27083333333333331,,0.27083333333333331
jpetstore,669,42669,48,0.22916666666666666,,0.3125
jpetstore,670,42670,48,0.25,,0.22916666666666666
jpetstore,671,42671,48,0.14583333333333334,,0.16666666666666666
jpetstore,672,42672,48,0.22916666666666666,,0.22916666666666666
jpetstore,673,42673,48,0.20833333333333334,,0.25
jpetstore,674,42674,48,0.1875,,0.20833333333333334
jpetstore,675,42675,48,0.20833333333333334,,0.27083333333333331
jpetstore,676,42676,48,0.16666666666666666,,0.1875
jpetstore,677,42677,48,0.125,,0.20833333333333334
jpetstore,678,42678,48,0.22916666666666666,,0.25
jpetstore,679,42679,48,0.1875,,0.22916666666666666
jpetstore,680,42680,48,0.125,,0.14583333333333334
jpetstore,681,42681,48,0.16666666666666666,,0.29166666666666669
jpetstore,682,42682,48,0.20833333333333334,,0.27083333333333331
jpetstore,683,42683,48,0.1875,,0.1875
jpetstore,684,42684,48,0.16666666666666666,,0.25
jpetstore,685,42685,48,0.1875,,0.125
jpetstore,686,42686,48,0.14583333333333334,,0.25
jpetstore,687,42687,48,0.25,,0.33333333333333331
jpetstore,688,42688,48,0.1875,,0.22916666666666666
jpetstore,689,42689,48,0.16666666666666666,,0.20833333333333334
jpetstore,690,42690,48,0.16666666666666666,,0.16666666666666666
jpetstore,691,42691,48,0.25,,0.25
jpetstore,692,42692,48,0.22916666666666666,,0.22916666666666666
jpetstore,693,42693,48,0.16666666666666666,,0.22916666666666666
jpetstore,694,42694,48,0.125,,0.25
jpetstore,695,42695,48,0.22916666666666666,,0.25
jpetstore,696,42696,48,0.20833333333333334,,0.29166666666666669
jpetstore,697,42697,48,0.29166666666666669,,0.22916666666666666
jpetstore,698,42698,48,0.16666666666666666,,0.27083333333333331
jpetstore,699,42699,48,0.125,,0.20833333333333334
jpetstore,700,42700,48,0.20833333333333334,,0.25
jpetstore,701,42701,48,0.20833333333333334,,0.16666666666666666
jpetstore,702,42702,48,0.1875,,0.22916666666666666
jpetstore,703,42703,48,0.3125,,0.22916666666666666
jpetstore,704,42704,48,0.16666666666666666,,0.14583333333333334
jpetstore,705,42705,48,0.29166666666666669,,0.33333333333333331
jpetstore,706,42706,48,0.125,,0.25
jpetstore,707,42707,48,0.20833333333333334,,0.3125
jpetstore,708,42708,48,0.1875,,0.20833333333333334
jpetstore,709,42709,48,0.1875,,0.27083333333333331
jpetstore,710,42710,48,0.20833333333333334,,0.25
jpetstore,711,42711,48,0.1875,,0.20833333333333334
jpetstore,712,42712,48,0.14583333333333334,,0.125
jpetstore,713,42713,48,0.16666666666666666,,0.14583333333333334
jpetstore,714,42714,48,0.16666666666666666,,0.1875
jpetstore,715,42715,48,0.083333333333333329,,0.20833333333333334
jpetstore,716,42716,48,0.22916666666666666,,0.22916666666666666
jpetstore,717,42717,48,0.16666666666666666,,0.20833333333333334
jpetstore,718,42718,48,0.20833333333333334,,0.22916666666666666
jpetstore,719,42719,48,0.16666666666666666,,0.1875
jpetstore,720,42720,48,0.20833333333333334,,0.25
jpetstore,721,42721,48,0.22916666666666666,,0.27083333333333331
jpetstore,722,42722,48,0.10416666666666667,,0.22916666666666666
jpetstore,723,42723,48,0.16666666666666666,,0.22916666666666666
jpetstore,724,42724,48,0.20833333333333334,,0.1875
jpetstore,725,42725,48,0.10416666666666667,,0.25
jpetstore,726,42726,48,0.1875,,0.27083333333333331
jpetstore,727,42727,48,0.29166666666666669,,0.22916666666666666
jpetstore,728,42728,48,0.25,,0.33333333333333331
jpetstore,729,42729,48,0.20833333333333334,,0.20833333333333334
jpetstore,730,42730,48,0.20833333333333334,,0.20833333333333334
jpetstore,731,42731,48,0.16666666666666666,,0.20833333333333334
jpetstore,732,42732,48,0.22916666666666666,,0.16666666666666666
jpetstore,733,42733,48,0.125,,0.25
jpetstore,734,42734,48,0.1875,,0.27083333333333331
jpetstore,735,42735,48,0.1875,,0.1875
jpetstore,736,42736,48,0.125,,0.20833333333333334
jpetstore,737,42737,48,0.22916666666666666,,0.1875
jpetstore,738,42738,48,0.125,,0.20833333333333334
jpetstore,739,42739,48,0.20833333333333334,,0.20833333333333334
jpetstore,740,42740,48,0.16666666666666666,,0.3125
jpetstore,741,42741,48,0.22916666666666666,,0.27083333333333331
jpetstore,742,42742,48,0.125,,0.14583333333333334
jpetstore,743,42743,48,0.20833333333333334,,0.1875
jpetstore,744,42744,48,0.25,,0.27083333333333331
jpetstore,745,42745,48,0.20833333333333334,,0.25
jpetstore,746,42746,48,0.14583333333333334,,0.1875
jpetstore,747,42747,48,0.14583333333333334,,0.20833333333333334
jpetstore,748,42748,48,0.16666666666666666,,0.20833333333333334
jpetstore,749,42749,48,0.25,,0.20833333333333334
jpetstore,750,42750,48,0.16666666666666666,,0.27083333333333331
jpetstore,751,42751,48,0.16666666666666666,,0.20833333333333334
jpetstore,752,42752,48,0.22916666666666666,,0.27083333333333331
jpetstore,753,42753,48,0.16666666666666666,,0.16666666666666666
jpetstore,754,42754,48,0.20833333333333334,,0.27083333333333331
jpetstore,755,42755,48,0.16666666666666666,,0.22916666666666666
jpetstore,756,42756,48,0.14583333333333334,,0.22916666666666666
jpetstore,757,42757,48,0.27083333333333331,,0.33333333333333331
jpetstore,758,42758,48,0.25,,0.29166666666666669
jpetstore,759,42759,48,0.16666666666666666,,0.25
jpetstore,760,42760,48,0.22916666666666666,,0.20833333333333334
jpetstore,761,42761,48,0.1875,,0.20833333333333334
jpetstore,762,42762,48,0.14583333333333334,,0.3125
jpetstore,763,42763,48,0.1875,,0.22916666666666666
jpetstore,764,42764,48,0.25,,0.20833333333333334
jpetstore,765,42765,48,0.20833333333333334,,0.1875
jpetstore,766,42766,48,0.29166666666666669,,0.27083333333333331
jpetstore,767,42767,48,0.125,,0.1875
jpetstore,768,42768,48,0.375,,0.3125
jpetstore,769,42769,48,0.22916666666666666,,0.16666666666666666
jpetstore,770,42770,48,0.16666666666666666,,0.1875
jpetstore,771,42771,48,0.16666666666666666,,0.1875
jpetstore,772,42772,48,0.1875,,0.25
jpetstore,773,42773,48,0.29166666666666669,,0.35416666666666669
jpetstore,774,42774,48,0.10416666666666667,,0.22916666666666666
jpetstore,775,42775,48,0.125,,0.125
jpetstore,776,42776,48,0.20833333333333334,,0.22916666666666666
jpetstore,777,42777,48,0.20833333333333334,,0.20833333333333334
jpetstore,778,42778,48,0.25,,0.33333333333333331
jpetstore,779,42779,48,0.27083333333333331,,0.22916666666666666
jpetstore,780,42780,48,0.22916666666666666,,0.25
jpetstore,781,42781,48,0.125,,0.27083333333333331
jpetstore,782,42782,48,0.20833333333333334,,0.29166666666666669
jpetstore,783,42783,48,0.27083333333333331,,0.29166666666666669
jpetstore,784,42784,48,0.16666666666666666,,0.20833333333333334
jpetstore,785,42785,48,0.1875,,0.16666666666666666
jpetstore,786,42786,48,0.1875,,0.14583333333333334
jpetstore,787,42787,48,0.14583333333333334,,0.16666666666666666
jpetstore,788,42788,48,0.1875,,0.20833333333333334
jpetstore,789,42789,48,0.14583333333333334,,0.1875
jpetstore,790,42790,48,0.25,,0.29166666666666669
jpetstore,791,42791,48,0.27083333333333331,,0.35416666666666669
jpetstore,792,42792,48,0.083333333333333329,,0.1875
jpetstore,793,42793,48,0.22916666666666666,,0.33333333333333331
jpetstore,794,42794,48,0.083333333333333329,,0.14583333333333334
jpetstore,795,42795,48,0.1875,,0.20833333333333334
jpetstore,796,42796,48,0.125,,0.27083333333333331
jpetstore,797,42797,48,0.27083333333333331,,0.29166666666666669
jpetstore,798,42798,48,0.25,,0.1875
jpetstore,799,42799,48,0.20833333333333334,,0.25
jpetstore,800,42800,48,0.20833333333333334,,0.16666666666666666
jpetstore,801,42801,48,0.125,,0.125
jpetstore,802,42802,48,0.083333333333333329,,0.14583333333333334
jpetstore,803,42803,48,0.14583333333333334,,0.22916666666666666
jpetstore,804,42804,48,0.20833333333333334,,0.25
jpetstore,805,42805,48,0.1875,,0.25
jpetstore,806,42806,48,0.1875,,0.1875
jpetstore,807,42807,48,0.16666666666666666,,0.20833333333333334
jpetstore,808,42808,48,0.16666666666666666,,0.20833333333333334
jpetstore,809,42809,48,0.14583333333333334,,0.14583333333333334
jpetstore,810,42810,48,0.16666666666666666,,0.1875
jpetstore,811,42811,48,0.25,,0.29166666666666669
jpetstore,812,42812,48,0.20833333333333334,,0.29166666666666669
jpetstore,813,42813,48,0.16666666666666666,,0.29166666666666669
jpetstore,814,42814,48,0.14583333333333334,,0.10416666666666667
jpetstore,815,42815,48,0.1875,,0.20833333333333334
jpetstore,816,42816,48,0.27083333333333331,,0.33333333333333331
jpetstore,817,42817,48,0.0625,,0.14583333333333334
jpetstore,818,42818,48,0.25,,0.27083333333333331
jpetstore,819,42819,48,0.27083333333333331,,0.375
jpetstore,820,42820,48,0.125,,0.27083333333333331
jpetstore,821,42821,48,0.16666666666666666,,0.20833333333333334
jpetstore,822,42822,48,0.0625,,0.125
jpetstore,823,42823,48,0.14583333333333334,,0.20833333333333334
jpetstore,824,42824,48,0.25,,0.29166666666666669
jpetstore,825,42825,48,0.16666666666666666,,0.25
jpetstore,826,42826,48,0.27083333333333331,,0.1875
jpetstore,827,42827,48,0.25,,0.27083333333333331
jpetstore,828,42828,48,0.14583333333333334,,0.1875
jpetstore,829,42829,48,0.22916666666666666,,0.3125
jpetstore,830,42830,48,0.14583333333333334,,0.16666666666666666
jpetstore,831,42831,48,0.16666666666666666,,0.1875
jpetstore,832,42832,48,0.125,,0.1875
jpetstore,833,42833,48,0.22916666666666666,,0.33333333333333331
jpetstore,834,42834,48,0.20833333333333334,,0.20833333333333334
jpetstore,835,42835,48,0.22916666666666666,,0.27083333333333331
jpetstore,836,42836,48,0.14583333333333334,,0.20833333333333334
jpetstore,837,42837,48,0.1875,,0.25
jpetstore,838,42838,48,0.29166666666666669,,0.27083333333333331
jpetstore,839,42839,48,0.3125,,0.3125
jpetstore,840,42840,48,0.125,,0.14583333333333334
jpetstore,841,42841,48,0.20833333333333334,,0.20833333333333334
jpetstore,842,42842,48,0.16666666666666666,,0.1875
jpetstore,843,42843,48,0.29166666666666669,,0.25
jpetstore,844,42844,48,0.1875,,0.1875
jpetstore,845,42845,48,0.14583333333333334,,0.125
jpetstore,846,42846,48,0.20833333333333334,,0.3125
jpetstore,847,42847,48,0.22916666666666666,,0.25
jpetstore,848,42848,48,0.25,,0.25
jpetstore,849,42849,48,0.29166666666666669,,0.35416666666666669
jpetstore,850,42850,48,0.16666666666666666,,0.20833333333333334
jpetstore,851,42851,48,0.20833333333333334,,0.20833333333333334
jpetstore,852,42852,48,0.22916666666666666,,0.22916666666666666
jpetstore,853,42853,48,0.25,,0.16666666666666666
jpetstore,854,42854,48,0.1875,,0.25
jpetstore,855,42855,48,0.22916666666666666,,0.20833333333333334
jpetstore,856,42856,48,0.125,,0.14583333333333334
jpetstore,857,42857,48,0.1875,,0.1875
jpetstore,858,42858,48,0.22916666666666666,,0.22916666666666666
jpetstore,859,42859,48,0.125,,0.25
jpetstore,860,42860,48,0.27083333333333331,,0.16666666666666666
jpetstore,861,42861,48,0.16666666666666666,,0.125
jpetstore,862,42862,48,0.27083333333333331,,0.22916666666666666
jpetstore,863,42863,48,0.22916666666666666,,0.25
jpetstore,864,42864,48,0.22916666666666666,,0.27083333333333331
jpetstore,865,42865,48,0.1875,,0.14583333333333334
jpetstore,866,42866,48,0.1875,,0.25
jpetstore,867,42867,48,0.16666666666666666,,0.20833333333333334
jpetstore,868,42868,48,0.16666666666666666,,0.25
jpetstore,869,42869,48,0.16666666666666666,,0.20833333333333334
jpetstore,870,42870,48,0.27083333333333331,,0.20833333333333334
jpetstore,871,42871,48,0.1875,,0.25
jpetstore,872,42872,48,0.14583333333333334,,0.22916666666666666
jpetstore,873,42873,48,0.20833333333333334,,0.29166666666666669
jpetstore,874,42874,48,0.22916666666666666,,0.35416666666666669
jpetstore,875,42875,48,0.3125,,0.27083333333333331
jpetstore,876,42876,48,0.1875,,0.27083333333333331
jpetstore,877,42877,48,0.125,,0.1875
jpetstore,878,42878,48,0.22916666666666666,,0.25
jpetstore,879,42879,48,0.16666666666666666,,0.20833333333333334
jpetstore,880,42880,48,0.125,,0.25
jpetstore,881,42881,48,0.1875,,0.27083333333333331
jpetstore,882,42882,48,0.1875,,0.22916666666666666
jpetstore,883,42883,48,0.20833333333333334,,0.22916666666666666
jpetstore,884,42884,48,0.1875,,0.1875
jpetstore,885,42885,48,0.1875,,0.125
jpetstore,886,42886,48,0.16666666666666666,,0.25
jpetstore,887,42887,48,0.16666666666666666,,0.20833333333333334
jpetstore,888,42888,48,0.14583333333333334,,0.22916666666666666
jpetstore,889,42889,48,0.1875,,0.1875
jpetstore,890,42890,48,0.33333333333333331,,0.3125
jpetstore,891,42891,48,0.22916666666666666,,0.20833333333333334
jpetstore,892,42892,48,0.1875,,0.20833333333333334
jpetstore,893,42893,48,0.14583333333333334,,0.22916666666666666
jpetstore,894,42894,48,0.1875,,0.22916666666666666
jpetstore,895,42895,48,0.16666666666666666,,0.20833333333333334
jpetstore,896,42896,48,0.125,,0.1875
jpetstore,897,42897,48,0.16666666666666666,,0.16666666666666666
jpetstore,898,42898,48,0.22916666666666666,,0.1875
jpetstore,899,42899,48,0.125,,0.1875
jpetstore,900,42900,48,0.27083333333333331,,0.33333333333333331
jpetstore,901,42901,48,0.20833333333333334,,0.22916666666666666
jpetstore,902,42902,48,0.27083333333333331,,0.25
jpetstore,903,42903,48,0.125,,0.25
jpetstore,904,42904,48,0.16666666666666666,,0.22916666666666666
jpetstore,905,42905,48,0.22916666666666666,,0.3125
jpetstore,906,42906,48,0.1875,,0.16666666666666666
jpetstore,907,42907,48,0.1875,,0.22916666666666666
jpetstore,908,42908,48,0.1875,,0.27083333333333331
jpetstore,909,42909,48,0.1875,,0.1875
jpetstore,910,42910,48,0.125,,0.125
jpetstore,911,42911,48,0.22916666666666666,,0.25
jpetstore,912,42912,48,0.14583333333333334,,0.20833333333333334
jpetstore,913,42913,48,0.27083333333333331,,0.27083333333333331
jpetstore,914,42914,48,0.20833333333333334,,0.375
jpetstore,915,42915,48,0.29166666666666669,,0.45833333333333331
jpetstore,916,42916,48,0.27083333333333331,,0.35416666666666669
jpetstore,917,42917,48,0.16666666666666666,,0.20833333333333334
jpetstore,918,42918,48,0.20833333333333334,,0.27083333333333331
jpetstore,919,42919,48,0.27083333333333331,,0.27083333333333331
jpetstore,920,42920,48,0.29166666666666669,,0.25
jpetstore,921,42921,48,0.22916666666666666,,0.3125
jpetstore,922,42922,48,0.14583333333333334,,0.1875
jpetstore,923,42923,48,0.20833333333333334,,0.25
jpetstore,924,42924,48,0.10416666666666667,,0.1875
jpetstore,925,42925,48,0.16666666666666666,,0.27083333333333331
jpetstore,926,42926,48,0.16666666666666666,,0.22916666666666666
jpetstore,927,42927,48,0.20833333333333334,,0.25
jpetstore,928,42928,48,0.27083333333333331,,0.22916666666666666
jpetstore,929,42929,48,0.20833333333333334,,0.22916666666666666
jpetstore,930,42930,48,0.14583333333333334,,0.16666666666666666
jpetstore,931,42931,48,0.1875,,0.25
jpetstore,932,42932,48,0.20833333333333334,,0.1875
jpetstore,933,42933,48,0.125,,0.20833333333333334
jpetstore,934,42934,48,0.22916666666666666,,0.20833333333333334
jpetstore,935,42935,48,0.20833333333333334,,0.22916666666666666
jpetstore,936,42936,48,0.20833333333333334,,0.20833333333333334
jpetstore,937,42937,48,0.25,,0.27083333333333331
jpetstore,938,42938,48,0.14583333333333334,,0.16666666666666666
jpetstore,939,42939,48,0.25,,0.14583333333333334
jpetstore,940,42940,48,0.20833333333333334,,0.3125
jpetstore,941,42941,48,0.1875,,0.22916666666666666
jpetstore,942,42942,48,0.10416666666666667,,0.20833333333333334
jpetstore,943,42943,48,0.20833333333333334,,0.27083333333333331
jpetstore,944,42944,48,0.16666666666666666,,0.29166666666666669
jpetstore,945,42945,48,0.27083333333333331,,0.375
jpetstore,946,42946,48,0.16666666666666666,,0.20833333333333334
jpetstore,947,42947,48,0.20833333333333334,,0.20833333333333334
jpetstore,948,42948,48,0.25,,0.16666666666666666
jpetstore,949,42949,48,0.29166666666666669,,0.16666666666666666
