subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash
xerces-j,org.apache.xerces.dom.DeferredNode,DeferredNode,interface,false,"public interface DeferredNode extends Node {
    int getNodeIndex();
}
",1,0,1,0,90fbbab23e08d2f741464c2e0623b4ad4ff4b7929e298993db92b1ea1dbe14f3
xerces-j,org.apache.xerces.dom.DeferredNotationImpl,DeferredNotationImpl,class,true,"public class DeferredNotationImpl extends NotationImpl implements DeferredNode {
    int getNodeIndex();
    void synchronizeData();
}
",2,0,1,0,468b5723ae951bb0a66bd2abf6953d54101b846060f534670a7fcb5e59b0645d
xerces-j,org.apache.xerces.dom.DeferredProcessingInstructionImpl,DeferredProcessingInstructionImpl,class,true,"public class DeferredProcessingInstructionImpl extends ProcessingInstructionImpl implements DeferredNode {
    int getNodeIndex();
    void synchronizeData();
}
",2,0,1,0,f4ffe1b82556c0c26c55f3f71c0b0fd06ac06b0146a2b93608d8d3801975a422
xerces-j,org.apache.xerces.dom.DeferredTextImpl,DeferredTextImpl,class,true,"public class DeferredTextImpl extends TextImpl implements DeferredNode {
    int getNodeIndex();
    void synchronizeData();
}
",2,0,1,0,44dfb58c5b48175a7223d2a32ad3604c60c729ed4065238caf9cdf16159c6408
xerces-j,org.apache.xerces.dom.DocumentFragmentImpl,DocumentFragmentImpl,class,true,"public class DocumentFragmentImpl extends ParentNode implements DocumentFragment {
    String getNodeName();
    short getNodeType();
    void normalize();
}
",3,0,1,0,fcd78058bbf792c73c342c82d279f778edaabf57ed3fe44951ffe9ae43c18a4a
xerces-j,org.apache.xerces.dom.DocumentImpl,DocumentImpl,class,true,"public class DocumentImpl extends CoreDocumentImpl implements DocumentEvent, DocumentRange, DocumentTraversal {
    void addEventListener(NodeImpl, String, EventListener, boolean);
    Node cloneNode(boolean);
    void copyEventListeners(NodeImpl, NodeImpl);
    Event createEvent(String);
    NodeIterator createNodeIterator(Node, int, NodeFilter, boolean);
    NodeIterator createNodeIterator(Node, short, NodeFilter);
    Range createRange();
    TreeWalker createTreeWalker(Node, int, NodeFilter, boolean);
    TreeWalker createTreeWalker(Node, short, NodeFilter);
    void deletedText(CharacterDataImpl, int, int);
    void dispatchAggregateEvents(NodeImpl, AttrImpl, String, short);
    void dispatchAggregateEvents(NodeImpl, DocumentImpl$EnclosingAttr);
    boolean dispatchEvent(NodeImpl, Event);
    void dispatchEventToSubtree(Node, Event);
    void dispatchingEventToSubtree(Node, Event);
    Vector getEventListeners(NodeImpl);
    DOMImplementation getImplementation();
    boolean getMutationEvents();
    void insertedNode(NodeImpl, NodeImpl, boolean);
    void insertedText(CharacterDataImpl, int, int);
    void insertingNode(NodeImpl, boolean);
    void modifiedAttrValue(AttrImpl, String);
    void modifiedCharacterData(NodeImpl, String, String, boolean);
    void modifyingCharacterData(NodeImpl, boolean);
    void mutationEventsInsertedNode(NodeImpl, NodeImpl, boolean);
    void mutationEventsModifiedCharacterData(NodeImpl, String, String, boolean);
    void mutationEventsRemovedAttrNode(AttrImpl, NodeImpl, String);
    void mutationEventsRemovingNode(NodeImpl, NodeImpl, boolean);
    void notifyIteratorsRemovingNode(NodeImpl);
    void notifyRangesDeletedText(CharacterDataImpl, int, int);
    void notifyRangesInsertedNode(NodeImpl);
    void notifyRangesInsertedText(CharacterDataImpl, int, int);
    void notifyRangesRemovingNode(NodeImpl);
    void notifyRangesReplacedText(CharacterDataImpl);
    void notifyRangesSplitData(Node, Node, int);
    void removeEventListener(NodeImpl, String, EventListener, boolean);
    void removeNodeIterator(NodeIterator);
    void removeRange(Range);
    void removeStaleIteratorReferences();
    void removeStaleRangeReferences();
    void removeStaleReferences(ReferenceQueue, List);
    void removedAttrNode(AttrImpl, NodeImpl, String);
    void removedNode(NodeImpl, boolean);
    void removingNode(NodeImpl, NodeImpl, boolean);
    void renamedAttrNode(Attr, Attr);
    void renamedElement(Element, Element);
    void replacedCharacterData(NodeImpl, String, String);
    void replacedNode(NodeImpl);
    void replacedText(CharacterDataImpl);
    void replacingData(NodeImpl);
    void replacingNode(NodeImpl);
    void saveEnclosingAttr(NodeImpl);
    void setAttrNode(AttrImpl, AttrImpl);
    void setEventListeners(NodeImpl, Vector);
    void setMutationEvents(boolean);
    void splitData(Node, Node, int);
}
",56,0,3,0,46e40ff2c72bedf2d385235de99cccaca56a3749adb57f9d2baf9cced0a03afd
xerces-j,org.apache.xerces.dom.DocumentImpl$EnclosingAttr,DocumentImpl$EnclosingAttr,class,false,"class DocumentImpl$EnclosingAttr implements Serializable {
}
",0,0,1,0,690921ebbcc0e5b15edb98e1b4dc4637a8fbf485f7cf4137956f6463e354e61a
xerces-j,org.apache.xerces.dom.DocumentImpl$LEntry,DocumentImpl$LEntry,class,false,"class DocumentImpl$LEntry implements Serializable {
}
",0,0,1,0,d199f66cea8086ebf7673ba23dd0535b882c9c079ef5629543ca6fa44fac190e
xerces-j,org.apache.xerces.dom.DocumentTypeImpl,DocumentTypeImpl,class,true,"public class DocumentTypeImpl extends ParentNode implements DocumentType {
    Node cloneNode(boolean);
    NamedNodeMap getElements();
    NamedNodeMap getEntities();
    String getInternalSubset();
    String getName();
    String getNodeName();
    int getNodeNumber();
    short getNodeType();
    NamedNodeMap getNotations();
    String getPublicId();
    String getSystemId();
    String getTextContent();
    Object getUserData(String);
    Hashtable getUserDataRecord();
    boolean isEqualNode(Node);
    void setInternalSubset(String);
    void setOwnerDocument(CoreDocumentImpl);
    void setReadOnly(boolean, boolean);
    void setTextContent(String);
    Object setUserData(String, Object, UserDataHandler);
}
",20,0,1,0,c4bf03c888fedcc12dc8b7e8d7d512f4caa6db35219cc2c59748aa2962262af1
xerces-j,org.apache.xerces.dom.ElementDefinitionImpl,ElementDefinitionImpl,class,true,"public class ElementDefinitionImpl extends ParentNode {
    Node cloneNode(boolean);
    NamedNodeMap getAttributes();
    String getNodeName();
    short getNodeType();
}
",4,0,0,0,b12eb325335d5c64f0011d6803fd03213b604a2dc4b46988cbb12185f09982b9
xerces-j,org.apache.xerces.dom.ElementImpl,ElementImpl,class,true,"public class ElementImpl extends ParentNode implements Element, ElementTraversal, TypeInfo {
    Node cloneNode(boolean);
    String getAttribute(String);
    String getAttributeNS(String, String);
    Attr getAttributeNode(String);
    Attr getAttributeNodeNS(String, String);
    NamedNodeMap getAttributes();
    String getBaseURI();
    int getChildElementCount();
    NamedNodeMapImpl getDefaultAttributes();
    NodeList getElementsByTagName(String);
    NodeList getElementsByTagNameNS(String, String);
    Element getFirstElementChild();
    Element getFirstElementChild(Node);
    Element getLastElementChild();
    Element getLastElementChild(Node);
    Element getNextElementSibling();
    Node getNextLogicalSibling(Node);
    String getNodeName();
    short getNodeType();
    Element getPreviousElementSibling();
    Node getPreviousLogicalSibling(Node);
    TypeInfo getSchemaTypeInfo();
    String getTagName();
    String getTypeName();
    String getTypeNamespace();
    Attr getXMLBaseAttribute();
    int getXercesAttribute(String, String);
    boolean hasAttribute(String);
    boolean hasAttributeNS(String, String);
    boolean hasAttributes();
    boolean isDerivedFrom(String, String, int);
    boolean isEqualNode(Node);
    void moveSpecifiedAttributes(ElementImpl);
    void normalize();
    void reconcileDefaultAttributes();
    void removeAttribute(String);
    void removeAttributeNS(String, String);
    Attr removeAttributeNode(Attr);
    void rename(String);
    void setAttribute(String, String);
    void setAttributeNS(String, String, String);
    Attr setAttributeNode(Attr);
    Attr setAttributeNodeNS(Attr);
    void setIdAttribute(String, boolean);
    void setIdAttributeNS(String, String, boolean);
    void setIdAttributeNode(Attr, boolean);
    void setOwnerDocument(CoreDocumentImpl);
    void setReadOnly(boolean, boolean);
    int setXercesAttributeNode(Attr);
    void setupDefaultAttributes();
    void synchronizeData();
}
",51,0,3,0,7bec723f178367e2954e86664a01ec95e2b496b6f77f36007a54f103db2d881a
xerces-j,org.apache.xerces.dom.ElementNSImpl,ElementNSImpl,class,true,"public class ElementNSImpl extends ElementImpl {
    String getLocalName();
    String getNamespaceURI();
    String getPrefix();
    String getTypeName();
    String getTypeNamespace();
    Attr getXMLBaseAttribute();
    boolean isDerivedFrom(String, String, int);
    void rename(String, String);
    void setName(String, String);
    void setPrefix(String);
    void setType(XSTypeDefinition);
}
",11,0,0,0,77033ab4b72069ba0472d09b3f29f40ce0acabf9397af36f9d698c8a5a570369
xerces-j,org.apache.xerces.dom.EntityImpl,EntityImpl,class,true,"public class EntityImpl extends ParentNode implements Entity {
    Node cloneNode(boolean);
    String getBaseURI();
    String getInputEncoding();
    String getNodeName();
    short getNodeType();
    String getNotationName();
    String getPublicId();
    String getSystemId();
    String getXmlEncoding();
    String getXmlVersion();
    void setBaseURI(String);
    void setInputEncoding(String);
    void setNotationName(String);
    void setPublicId(String);
    void setSystemId(String);
    void setXmlEncoding(String);
    void setXmlVersion(String);
}
",17,0,1,0,01f665d38e7a560903178bf415f30c88f4a32a09f458f394e3b8fea329abeaa7
xerces-j,org.apache.xerces.dom.EntityReferenceImpl,EntityReferenceImpl,class,true,"public class EntityReferenceImpl extends ParentNode implements EntityReference {
    Node cloneNode(boolean);
    String getBaseURI();
    String getEntityRefValue();
    String getNodeName();
    short getNodeType();
    void setBaseURI(String);
    void setReadOnly(boolean, boolean);
    void synchronizeChildren();
}
",8,0,1,0,e3bdda253d752c729de94b5f4914e3b73dc033cc87a4386fb7efc26a07a07692
xerces-j,org.apache.xerces.dom.LCount,LCount,class,false,"class LCount {
    LCount lookup(String);
}
",1,0,0,0,f5a0518fdb10799c6bd1e5fa0af092b576f926aeef665af598d49bfe5905a665
xerces-j,org.apache.xerces.dom.NamedNodeMapImpl,NamedNodeMapImpl,class,false,"public class NamedNodeMapImpl implements NamedNodeMap, Serializable {
    int addItem(Node);
    boolean changed();
    void changed(boolean);
    void cloneContent(NamedNodeMapImpl);
    ArrayList cloneMap(ArrayList);
    NamedNodeMapImpl cloneMap(NodeImpl);
    int findNamePoint(String, String);
    int findNamePoint(String, int);
    Object getItem(int);
    int getLength();
    Node getNamedItem(String);
    int getNamedItemIndex(String, String);
    Node getNamedItemNS(String, String);
    boolean getReadOnly();
    boolean hasDefaults();
    void hasDefaults(boolean);
    boolean isReadOnly();
    void isReadOnly(boolean);
    Node item(int);
    boolean precedes(Node, Node);
    void readObject(ObjectInputStream);
    void removeAll();
    void removeItem(int);
    Node removeNamedItem(String);
    Node removeNamedItemNS(String, String);
    Node setNamedItem(Node);
    Node setNamedItemNS(Node);
    void setOwnerDocument(CoreDocumentImpl);
    void setReadOnly(boolean, boolean);
    void writeObject(ObjectOutputStream);
}
",30,0,2,0,a4ad67e83fe276217a48bade028ad4a2e198a1a48a75d976e742db63d342a62d
xerces-j,org.apache.xerces.dom.NodeImpl,NodeImpl,abstract class,false,"public abstract class NodeImpl implements Cloneable, EventTarget, Node, NodeList, Serializable {
    void addEventListener(String, EventListener, boolean);
    Node appendChild(Node);
    void changed();
    int changes();
    Node cloneNode(boolean);
    short compareDocumentPosition(Node);
    short compareTreePosition(Node);
    boolean dispatchEvent(Event);
    NamedNodeMap getAttributes();
    String getBaseURI();
    NodeList getChildNodes();
    Node getContainer();
    Node getElementAncestor(Node);
    Object getFeature(String, String);
    Node getFirstChild();
    Node getLastChild();
    int getLength();
    String getLocalName();
    String getNamespaceURI();
    Node getNextSibling();
    String getNodeName();
    int getNodeNumber();
    short getNodeType();
    String getNodeValue();
    Document getOwnerDocument();
    Node getParentNode();
    String getPrefix();
    Node getPreviousSibling();
    boolean getReadOnly();
    String getTextContent();
    void getTextContent(StringBuffer);
    Object getUserData();
    Object getUserData(String);
    Hashtable getUserDataRecord();
    boolean hasAttributes();
    boolean hasChildNodes();
    boolean hasStringValue();
    void hasStringValue(boolean);
    Node insertBefore(Node, Node);
    boolean internalIsIgnorableWhitespace();
    boolean isDefaultNamespace(String);
    boolean isEqualNode(Node);
    boolean isFirstChild();
    void isFirstChild(boolean);
    boolean isIdAttribute();
    void isIdAttribute(boolean);
    void isIgnorableWhitespace(boolean);
    boolean isNormalized();
    void isNormalized(boolean);
    boolean isOwned();
    void isOwned(boolean);
    boolean isReadOnly();
    void isReadOnly(boolean);
    boolean isSameNode(Node);
    boolean isSpecified();
    void isSpecified(boolean);
    boolean isSupported(String, String);
    Node item(int);
    String lookupNamespacePrefix(String, ElementImpl);
    String lookupNamespaceURI(String);
    String lookupPrefix(String);
    boolean needsSyncChildren();
    void needsSyncChildren(boolean);
    boolean needsSyncData();
    void needsSyncData(boolean);
    void normalize();
    CoreDocumentImpl ownerDocument();
    NodeImpl parentNode();
    ChildNode previousSibling();
    Node removeChild(Node);
    void removeEventListener(String, EventListener, boolean);
    Node replaceChild(Node, Node);
    void setNodeValue(String);
    void setOwnerDocument(CoreDocumentImpl);
    void setPrefix(String);
    void setReadOnly(boolean, boolean);
    void setTextContent(String);
    Object setUserData(String, Object, UserDataHandler);
    void setUserData(Object);
    void synchronizeData();
    String toString();
    void writeObject(ObjectOutputStream);
}
",82,0,5,0,a054db087d47375fc54c85d2aaafbf4fc7360dd664db1bc5a3adea4c979e03ce
xerces-j,org.apache.xerces.dom.NodeIteratorImpl,NodeIteratorImpl,class,false,"public class NodeIteratorImpl implements NodeIterator {
    boolean acceptNode(Node);
    void detach();
    boolean getExpandEntityReferences();
    NodeFilter getFilter();
    Node getRoot();
    int getWhatToShow();
    Node matchNodeOrParent(Node);
    Node nextNode();
    Node nextNode(Node, boolean);
    Node previousNode();
    Node previousNode(Node);
    void removeNode(Node);
}
",12,0,1,0,a5a9c79e39528c03bda96e0d68038239c6fedd13b2af7cfbcadb87b5a8644833
