subject,class_id,fqn_for_audit_only,class_kind,is_interface,is_abstract,is_enum,is_annotation,is_generated,is_synthetic,stage3a_declaration_hash,stage3b_full_text_hash,declared_method_count,abstract_or_native_method_count,soot_class_resolved,expected_methods_discovered,concrete_method_count,constructor_count,static_initializer_count,concrete_statement_count,raw_candidate_invoked_methods,raw_candidate_fields,raw_candidate_locals,raw_candidate_exceptions,raw_candidate_strings,raw_candidate_operations,accepted_body_token_count,body_empty_reason,classification,correctness_concern,evidence_notes,raw_body_inventory_hash,jimple_body_hash,permitted_body_evidence_hash,body_loading_failure,active_body_retrieval_status,declaration_exact_match,only_empty_template_addition
jpetstore,org.mybatis.jpetstore.mapper.AccountMapper,org.mybatis.jpetstore.mapper.AccountMapper,interface,true,true,false,false,false,false,fbf942adc8a5c6036a7bf5498e0ad11c4e470a5bfad8f8846740138145f27ea5,0448e09395c3346af47c2b9115e9cc8b567d96c67409ce6b97d2c2b4ea54bdde,8,8,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=8. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSParticle,org.apache.xerces.xs.XSParticle,interface,true,true,false,false,false,false,697069f73170a3981fabf6d3347076301b271c89bffaf8e518ed12be5c8b1c00,114227bb8d34bdc1d64ccf2c10c0d83fe659a204d9aa69cb2cb5fe0edf323256,5,5,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=5. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSSimpleTypeDefinition,org.apache.xerces.xs.XSSimpleTypeDefinition,interface,true,true,false,false,false,false,690097a91e3e432cb5de9af9e1db146b1fa877a5fa5db2270ffb9922e207cb8c,f468a3f1b88ff4e4f070394cacdfbb8cf56138769a2eee3dc6cf8f468819b2fa,20,20,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=20. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSTerm,org.apache.xerces.xs.XSTerm,interface,true,true,false,false,false,false,c2817b1399decca4ca38eb98e193cd32aed826a9e32794e23457513d90bcdab9,daccf41d40c096b32db3ae97c088f5941088bc2c5ee50182af6407940c9e6a33,0,0,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=0. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSTypeDefinition,org.apache.xerces.xs.XSTypeDefinition,interface,true,true,false,false,false,false,c6758ce4ee930a3673c97e610c6ae7d9f153eddae2dd1c0916bb89077d132921,91a4a274e06459f4d30f283691328c7f4f809441a8f76b93d0b1073c598f4b02,7,7,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=7. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSValue,org.apache.xerces.xs.XSValue,interface,true,true,false,false,false,false,b412e4dc82ac67a315206039736fcb7cdcc9ad63587f9c9e9a6e18531d6c7e0a,8b140555a28c5a5de53bcbdd84aca28674bc9a3d612c8c9c36d4ad952807be8e,7,7,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=7. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSWildcard,org.apache.xerces.xs.XSWildcard,interface,true,true,false,false,false,false,83ed6699aa9fabffeef45d0c7d0c452becf9a969a9137e38512353e1f92302a3,a1bcb9f94f9f9702f2ac9c27595f41dd15b050855ac9ad547c2b7be1a6fd9640,5,5,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=5. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.ByteList,org.apache.xerces.xs.datatypes.ByteList,interface,true,true,false,false,false,false,bab99d72e1ab585407e3a9cab24b651e01d0761d9b3bf6ea22f4b9d94e2985b8,6fced4ca623f6ca710a42d6fd231a4c03dfbe55d5c69197c37671cd33764ff7b,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.ObjectList,org.apache.xerces.xs.datatypes.ObjectList,interface,true,true,false,false,false,false,0a573c42bf6ba410b48c78f01a054156662adf5f5dd56cbd3b81682ac291643f,87d0d32f62cd69f76f949c00ad3cf699002dc4b5ff3ba4298a0f55b8b25c8859,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.XSDateTime,org.apache.xerces.xs.datatypes.XSDateTime,interface,true,true,false,false,false,false,5fae79e248b61192353d54bfdcdad910c7b0b0f44e0d995f8f63f3e5a1258553,e4e0ecdb44cfd52ffb0a1b82b521d263e24ebee73e39c3a77bf0896cd8be0706,14,14,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=14. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.XSDecimal,org.apache.xerces.xs.datatypes.XSDecimal,interface,true,true,false,false,false,false,bbfbcd456ed13bc57416630eed1bd8a98a2d355b74c07ead58964025fd7a7586,2e3c495d0833e9ab4ab7807c8ac25af91ccb5f7076605b149e5104b890498374,6,6,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=6. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.XSDouble,org.apache.xerces.xs.datatypes.XSDouble,interface,true,true,false,false,false,false,36a75342a9add41de641ae7a487feb7acd88339a82a98f99ca416e5db04e0a00,20a2827f46cd7862593e65852692f4bbda304297b9848af2b877f8ab8dd84165,1,1,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=1. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.XSFloat,org.apache.xerces.xs.datatypes.XSFloat,interface,true,true,false,false,false,false,9101b5a70aeb605e38cfd15692b405acf680b7187208e79d9e742a11ce9955ac,c313f2257cbabdfa3ae7c6621a4b7576fb76f6f6c63cc54525c1fb1d7e0aa386,1,1,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=1. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.datatypes.XSQName,org.apache.xerces.xs.datatypes.XSQName,interface,true,true,false,false,false,false,503f1b63e84004abcd1e06bb7ef7ba199212ec5b73d1241c50f90e8c4de250f5,841ec8d327d239a59193f966b8d3c3eb68e074dbbda524a78647ea7625c276dd,2,2,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=2. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xml.serialize.DOMSerializer,org.apache.xml.serialize.DOMSerializer,interface,true,true,false,false,false,false,0c463b55ed0fb270dfc2c98a2532e3b2ccf28a3f923b6b446657d7a2b3fff043,674260a92eb2826bd37dbf91c970ace68fda34b43b910fd91d212b9f13bffa95,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xml.serialize.Serializer,org.apache.xml.serialize.Serializer,interface,true,true,false,false,false,false,48194a50dbd9c93602b7903301423e1c4814423c3e7e463011849d537bb2afe6,5abf989a22f623fcdc605735b4c585cdf8ff89d9a3f9872348e49fae62dd3247,6,6,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=6. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
