subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,declaration_exact_match,declaration_truncated,body_empty,body_tokens_truncated,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
jfreechart,org.jfree.chart.ChartTransferable,ChartTransferable,class,false,"[DECLARATION]
public class ChartTransferable implements Transferable {
    BufferedImage createBufferedImage(JFreeChart, int, int, int, int, int, int);
    Object getTransferData(DataFlavor);
    DataFlavor[] getTransferDataFlavors();
    boolean isDataFlavorSupported(DataFlavor);
}
[METHOD_BODY]
invoke invoke clone create jump image flavor chart width height min draw max create buffered image dispose branch jump cmpg cmpl transfer data branch flavor chart width height min draw max unsupported exception transfer data flavors supported
",4,0,1,0,95881f39f1763c9f5359cf64a495b2588dbc70abd5b678c6a091fda6e07cb4c7,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,92,37,37,7,7,0,13,40,3,12,33,1,1,357,54f017003109e1ee3200f95700c4fa5f2ea7c75ab22252691a73480bf205c3f2
jfreechart,org.jfree.chart.ChartUtilities,ChartUtilities,abstract class,false,"[DECLARATION]
public abstract class ChartUtilities {
    void applyCurrentTheme(JFreeChart);
    byte[] encodeAsPNG(BufferedImage);
    byte[] encodeAsPNG(BufferedImage, boolean, int);
    String getImageMap(String, ChartRenderingInfo);
    String getImageMap(String, ChartRenderingInfo, ToolTipTagFragmentGenerator, URLTagFragmentGenerator);
    void saveChartAsJPEG(File, JFreeChart, int, int);
    void saveChartAsJPEG(File, JFreeChart, int, int, ChartRenderingInfo);
    void saveChartAsJPEG(File, float, JFreeChart, int, int);
    void saveChartAsJPEG(File, float, JFreeChart, int, int, ChartRenderingInfo);
    void saveChartAsPNG(File, JFreeChart, int, int);
    void saveChartAsPNG(File, JFreeChart, int, int, ChartRenderingInfo);
    void saveChartAsPNG(File, JFreeChart, int, int, ChartRenderingInfo, boolean, int);
    void writeBufferedImageAsJPEG(OutputStream, BufferedImage);
    void writeBufferedImageAsJPEG(OutputStream, float, BufferedImage);
    void writeBufferedImageAsPNG(OutputStream, BufferedImage);
    void writeBufferedImageAsPNG(OutputStream, BufferedImage, boolean, int);
    void writeChartAsJPEG(OutputStream, JFreeChart, int, int);
    void writeChartAsJPEG(OutputStream, JFreeChart, int, int, ChartRenderingInfo);
    void writeChartAsJPEG(OutputStream, float, JFreeChart, int, int);
    void writeChartAsJPEG(OutputStream, float, JFreeChart, int, int, ChartRenderingInfo);
    void writeChartAsPNG(OutputStream, JFreeChart, int, int);
    void writeChartAsPNG(OutputStream, JFreeChart, int, int, ChartRenderingInfo);
    void writeChartAsPNG(OutputStream, JFreeChart, int, int, ChartRenderingInfo, boolean, int);
    void writeChartAsPNG(OutputStream, JFreeChart, int, int, boolean, int);
    void writeImageMap(PrintWriter, String, ChartRenderingInfo, ToolTipTagFragmentGenerator, URLTagFragmentGenerator);
    void writeImageMap(PrintWriter, String, ChartRenderingInfo, boolean);
    void writeScaledChartAsPNG(OutputStream, JFreeChart, int, int, int, int);
}
[METHOD_BODY]
invoke apply current theme invoke encode png encode png image map create image map save chart jpeg save chart jpeg close create jump file close jump file write buffered write buffered out out branch println scaled branch
",27,0,0,0,2ac297b4d374d67c698699db96b0430ac311b22f416c7cba44712f6d9ce5a884,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,219,37,37,28,28,0,145,0,0,0,116,24,24,893,e5fdecea9400831dbeff1d60c908fe5341f41014fab950f94b87a3a4570a54bb
jfreechart,org.jfree.chart.ClipPath,ClipPath,class,false,"[DECLARATION]
public class ClipPath implements Cloneable {
    Object clone();
    GeneralPath draw(Graphics2D, Rectangle2D, ValueAxis, ValueAxis);
    GeneralPath generateClipPath(Rectangle2D, ValueAxis, ValueAxis);
    Composite getComposite();
    Paint getDrawPaint();
    Stroke getDrawStroke();
    Paint getFillPaint();
    double[] getXValue();
    double[] getYValue();
    boolean isClip();
    boolean isDrawPath();
    boolean isFillPath();
    void setClip(boolean);
    void setComposite(Composite);
    void setDrawPaint(Paint);
    void setDrawPath(boolean);
    void setDrawStroke(Stroke);
    void setFillPaint(Paint);
    void setFillPath(boolean);
    void setXValue(double[]);
    void setYValue(double[]);
}
[METHOD_BODY]
invoke value clip draw path fill paint stroke composite invoke create value clip draw path fill paint stroke composite gray blue src clone branch jump generate close create measure branch jump bottom left
",21,0,1,0,f1eafecf9069add561c12feb54161327dcc448346a3ccf4ac4888a9ca24d045d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,202,33,33,25,25,0,37,138,0,0,51,0,0,665,bcef876b0002e586137b07d5e83530465a5a4bfaa9b726c3e60d53c0c0d751d4
jfreechart,org.jfree.chart.DrawableLegendItem,DrawableLegendItem,class,false,"[DECLARATION]
public class DrawableLegendItem {
    double getHeight();
    LegendItem getItem();
    Point2D getLabelPosition();
    Line2D getLine();
    Shape getMarker();
    double getMaxX();
    double getMaxY();
    double getWidth();
    double getX();
    double getY();
    void setBounds(double, double, double, double);
    void setLabelPosition(Point2D);
    void setLine(Line2D);
    void setMarker(Shape);
    void setX(double);
    void setY(double);
}
[METHOD_BODY]
invoke item height item label position line marker max width invoke max height width bounds label position line marker
",16,0,0,0,74b381009febed05694e06c3e9b08adbed864be6921a46e5b5739c55378648ad,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,58,19,19,17,17,0,16,14,0,0,5,0,0,164,6aa4d5130c8d8b8629ec482a692066913b96067c7d85c3caec7180f57f7711c2
jfreechart,org.jfree.chart.Effect3D,Effect3D,interface,false,"[DECLARATION]
public interface Effect3D {
    double getXOffset();
    double getYOffset();
}
[METHOD_BODY]
<EMPTY>
",2,0,0,0,1fa8aa35708badb7ace30020c6331e8cccb69b8843f01b041b1997b9ce7ffc26,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
jfreechart,org.jfree.chart.HashUtilities,HashUtilities,class,false,"[DECLARATION]
public class HashUtilities {
    int hashCode(int, BooleanList);
    int hashCode(int, Comparable);
    int hashCode(int, Object);
    int hashCode(int, Paint);
    int hashCode(int, PaintList);
    int hashCode(int, String);
    int hashCode(int, Stroke);
    int hashCode(int, StrokeList);
    int hashCode(int, boolean);
    int hashCode(int, double);
    int hashCode(int, int);
    int hashCodeForDoubleArray(double[]);
    int hashCodeForPaint(Paint);
}
[METHOD_BODY]
invoke hash code branch jump hash code bits invoke paint branch jump array measure paint
",13,0,0,0,317326f25f1235c748f4e8b8349858a47ddba0687c94721bcd507e998b0edae3,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,207,15,15,14,14,0,41,0,0,0,77,0,0,522,48341c171e482ca2fce0a6704dd9f2470de8492744c3d89cdbe21b17112d4ff9
jfreechart,org.jfree.chart.JFreeChart,JFreeChart,class,false,"[DECLARATION]
public class JFreeChart implements Cloneable, Drawable, PlotChangeListener, Serializable, TitleChangeListener {
    void addChangeListener(ChartChangeListener);
    void addLegend(LegendTitle);
    void addProgressListener(ChartProgressListener);
    void addSubtitle(Title);
    void addSubtitle(int, Title);
    void clearSubtitles();
    Object clone();
    Rectangle2D createAlignedRectangle2D(Size2D, Rectangle2D, HorizontalAlignment, VerticalAlignment);
    BufferedImage createBufferedImage(int, int);
    BufferedImage createBufferedImage(int, int, ChartRenderingInfo);
    BufferedImage createBufferedImage(int, int, double, double, ChartRenderingInfo);
    BufferedImage createBufferedImage(int, int, int, ChartRenderingInfo);
    void draw(Graphics2D, Rectangle2D);
    void draw(Graphics2D, Rectangle2D, ChartRenderingInfo);
    void draw(Graphics2D, Rectangle2D, Point2D, ChartRenderingInfo);
    EntityCollection drawTitle(Title, Graphics2D, Rectangle2D, boolean);
    boolean equals(Object);
    void fireChartChanged();
    boolean getAntiAlias();
    Image getBackgroundImage();
    int getBackgroundImageAlignment();
    float getBackgroundImageAlpha();
    Paint getBackgroundPaint();
    Paint getBorderPaint();
    Stroke getBorderStroke();
    CategoryPlot getCategoryPlot();
    LegendTitle getLegend();
    LegendTitle getLegend(int);
    RectangleInsets getPadding();
    Plot getPlot();
    RenderingHints getRenderingHints();
    Title getSubtitle(int);
    int getSubtitleCount();
    List getSubtitles();
    Object getTextAntiAlias();
    TextTitle getTitle();
    XYPlot getXYPlot();
    void handleClick(int, int, ChartRenderingInfo);
    boolean isBorderVisible();
    boolean isNotify();
    void main(String[]);
    void notifyListeners(ChartChangeEvent);
    void notifyListeners(ChartProgressEvent);
    void plotChanged(PlotChangeEvent);
    void readObject(ObjectInputStream);
    void removeChangeListener(ChartChangeListener);
    void removeLegend();
    void removeProgressListener(ChartProgressListener);
    void removeSubtitle(Title);
    void setAntiAlias(boolean);
    void setBackgroundImage(Image);
    void setBackgroundImageAlignment(int);
    void setBackgroundImageAlpha(float);
    void setBackgroundPaint(Paint);
    void setBorderPaint(Paint);
    void setBorderStroke(Stroke);
    void setBorderVisible(boolean);
    void setNotify(boolean);
    void setPadding(RectangleInsets);
    void setRenderingHints(RenderingHints);
    void setSubtitles(List);
    void setTextAntiAlias(Object);
    void setTextAntiAlias(boolean);
    void setTitle(String);
    void setTitle(TextTitle);
    void titleChanged(TitleChangeEvent);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
create invoke info title font background paint image key suppress shadow generation sans serif panel invoke create branch jump background image alignment alpha progress listeners change notify key antialiasing value antialias rendering hints stroke control pure border visible black paint zero insets padding plot subtitles white bottom title font add change listener listeners add legend subtitle progress listener subtitle fire chart changed branch subtitles illegal argument exception out range fire chart changed clear jump clone rendering hints plot aligned rectangle2 left center right width top bottom height buffered buffered dispose dispose draw draw notify alpha alignment padding range top height right left width runtime exception area unrecognised position cmpg equal border visible stroke cmpl anti alias antialiasing value antialias category legend illegal argument index out count size text anti alias xy handle click println info measure measure read object control pure remove remove off cmpl pointer text off write object
",67,0,5,0,a73c7fe61550b00b897620f8bf0d64b44d0a929df8ff014358f67ca4becdc72e,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,1222,150,150,71,71,0,225,392,8,36,528,24,15,3288,ffbc7316e455182604e216747a49e7b64da9154e95ad3b74e6cf0c36fb74e210
jfreechart,org.jfree.chart.JFreeChart$1,JFreeChart$1,class,true,"[DECLARATION]
class JFreeChart$1 extends RenderingHints$Key {
    boolean isCompatibleValue(Object);
}
[METHOD_BODY]
invoke compatible value
",1,0,0,0,f37562bc0b133dc8c2ed37c2218814e196314904fc6a76f52b144a32e9727d2d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,4,3,3,2,2,0,2,0,0,0,1,0,0,18,00443d642ec868ce1aee99f7e2d9ae6e0b68743dcd8bfabd04f99914766ce8bd
jfreechart,org.jfree.chart.JFreeChartInfo,JFreeChartInfo,class,true,"[DECLARATION]
class JFreeChartInfo extends ProjectInfo {
    Image getLogo();
}
[METHOD_BODY]
add library invoke create info org jfree chart resources free project name version copyright lgpl eric alexander richard atkinson com david basten berry chris boek zoheb borbora anthony boulestreau jeremy bowman nicolas brodu jody brownell browning soren caspersen chuanhao chiu brian cole pascal collet martin cordova paolo cova greg darke mike duffy don elliott forslund jonathan gabbai gilbert refinery serge grachov daniel gredler hans jurgen greiner joao guilherme del valle aiman han cameron hayne hoeller jon iles wolfgang irler sergei ivanov adriaan joubert darren jung xun kang bill kelemen norbert kiesel peter kolb gideon krause pierre marie le biot arnaud lelievre lenhard li yan liu tin luu craig mac farlane achilleus mantzios thomas meier jim moore nash barak naveh krzysztof paz penfold tomer peretz diego pierangeli xavier poinsard andrzej porebski viktor rajewski eduardo ramalho michael rauch riley klaus rheinwald dan rivett co uk scott sams michel santos thierry saura andreas schneider jean luc schwab bryan tobias selb darshan shah mofeed shahin siemer pady srinivasan steckman gerald struck roger studner irv thomae rich unger van enckevort laurence vanhelsuwe sylvain vieujot ulrich voigt jelai wang mark watson alex weber matthew wright benoit xhenseval christian zuckschwerdt uni oldenburg de hari sam patrick schlott christoph schroeder logo invoke branch jump create
",1,0,0,0,f82604c37c0092966fa6b24f00f8e8d8317348b6cde0bb7061b34c12e7b564c1,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,238,207,207,2,2,0,4,1,0,0,223,224,106,797,b2ceb9f79d097c9b48298216b775ed98461c366c2f704d18341fb1e2c4b90a6f
jfreechart,org.jfree.chart.LegendItem,LegendItem,class,false,"[DECLARATION]
public class LegendItem implements Cloneable, Serializable {
    String characterIteratorToString(CharacterIterator);
    Object clone();
    boolean equals(Object);
    AttributedString getAttributedLabel();
    Dataset getDataset();
    int getDatasetIndex();
    String getDescription();
    Paint getFillPaint();
    GradientPaintTransformer getFillPaintTransformer();
    String getLabel();
    Font getLabelFont();
    Paint getLabelPaint();
    Shape getLine();
    Paint getLinePaint();
    Stroke getLineStroke();
    Paint getOutlinePaint();
    Stroke getOutlineStroke();
    int getSeriesIndex();
    Comparable getSeriesKey();
    Shape getShape();
    String getToolTipText();
    String getURLText();
    boolean isLineVisible();
    boolean isShapeFilled();
    boolean isShapeOutlineVisible();
    boolean isShapeVisible();
    void readObject(ObjectInputStream);
    void setDataset(Dataset);
    void setDatasetIndex(int);
    void setDescription(String);
    void setFillPaint(Paint);
    void setFillPaintTransformer(GradientPaintTransformer);
    void setLabelFont(Font);
    void setLabelPaint(Paint);
    void setLine(Shape);
    void setLinePaint(Paint);
    void setLineStroke(Stroke);
    void setLineVisible(boolean);
    void setOutlinePaint(Paint);
    void setOutlineStroke(Stroke);
    void setSeriesIndex(int);
    void setSeriesKey(Comparable);
    void setShape(Shape);
    void setShapeVisible(boolean);
    void setToolTipText(String);
    void setURLText(String);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
create invoke unused shape stroke invoke black create label paint attributed description shape visible filled fill transformer outline stroke line tool tip text url black unused label attributed description visible filled fill paint transformer outline line tool tip text url character iterator string branch jump clone branch jump series key equal dataset index series font dataset index font key read object not permitted not permitted write object
",47,0,2,0,8b4fd8ce2866c9a463381b6706e19a776d321c089d9471f3bf799f1409a7a2c2,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,492,67,67,58,58,0,110,345,0,0,143,29,20,1695,5f2cf4a616442246c9e7433b3ca532705c7f48dec4bffb6a0b7c35090ecb4804
jfreechart,org.jfree.chart.LegendItemCollection,LegendItemCollection,class,false,"[DECLARATION]
public class LegendItemCollection implements Cloneable, Serializable {
    void add(LegendItem);
    void addAll(LegendItemCollection);
    Object clone();
    boolean equals(Object);
    LegendItem get(int);
    int getItemCount();
    Iterator iterator();
}
[METHOD_BODY]
invoke create items add invoke items add all clone deep branch jump item count size iterator
",7,0,2,0,dc79b4e48f211255b208f743fa912f9223a520277c6c879e922fa882da00f66b,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,54,16,16,8,8,0,14,11,0,0,17,0,0,134,df3161a0d88a0d5c0ddeac8d76ba1253ac667850df7e2ced37e54a5ee97f7dd7
jfreechart,org.jfree.chart.LegendItemSource,LegendItemSource,interface,false,"[DECLARATION]
public interface LegendItemSource {
    LegendItemCollection getLegendItems();
}
[METHOD_BODY]
<EMPTY>
",1,0,0,0,b91a0ecdb0deff5524496fdebb2596719b08e0ef27c5ee85db9d5667f920b015,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
jfreechart,org.jfree.chart.LegendRenderingOrder,LegendRenderingOrder,class,false,"[DECLARATION]
public class LegendRenderingOrder implements Serializable {
    boolean equals(Object);
    Object readResolve();
    String toString();
}
[METHOD_BODY]
create invoke standard reverse legend rendering order invoke name branch jump name read resolve branch jump standard reverse string
",3,0,1,0,49a8318fc1bd18598518c6b6a1bfb12a1dfe120791731829a9c3c474a251545a,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,46,19,19,5,5,0,3,10,0,0,19,8,2,98,7eb1e1522c91bce87cfbee2c366e60b528989bbcd6a90b07f87dac6f1f22337f
jfreechart,org.jfree.chart.MouseWheelHandler,MouseWheelHandler,class,false,"[DECLARATION]
class MouseWheelHandler implements MouseWheelListener, Serializable {
    double getZoomFactor();
    void handleZoomable(Zoomable, MouseWheelEvent);
    void mouseWheelMoved(MouseWheelEvent);
    void setZoomFactor(double);
}
[METHOD_BODY]
add mouse wheel listener invoke chart panel zoom factor zoom factor handle zoomable notify invoke branch jump chart panel mouse wheel moved handle rotation branch jump
",4,0,2,0,5055b7ba94a1c8676ab4dd9aebf83db5a9a33ddd24dfdb44e8ad799ea48fae1c,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,73,26,26,5,5,0,18,24,0,0,38,0,0,196,957ecca5f3511840778ec5aeeb6f43f8dc79bf7ca26da912b15b38977a970bb1
jfreechart,org.jfree.chart.PaintMap,PaintMap,class,false,"[DECLARATION]
public class PaintMap implements Cloneable, Serializable {
    void clear();
    Object clone();
    boolean containsKey(Comparable);
    boolean equals(Object);
    Paint getPaint(Comparable);
    void put(Comparable, Paint);
    void readObject(ObjectInputStream);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
invoke create store clear invoke store clone put all create contains key has next branch jump paint key put read object branch jump write object has next
",8,0,2,0,5dacbf1f1d8a61e38662830a48a8ee9ac7332fc314687413ef06670065e0a03b,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,114,27,27,9,9,0,21,16,1,0,58,2,2,275,71d083fa1c535a6e00c71e568107d3e1f22dea818b3991ca7edb9cc484e02b99
jfreechart,org.jfree.chart.PolarChartPanel,PolarChartPanel,class,true,"[DECLARATION]
public class PolarChartPanel extends ChartPanel {
    void actionPerformed(ActionEvent);
    void checkChart(JFreeChart);
    JPopupMenu createPopupMenu(boolean, boolean, boolean, boolean);
    int getPopupMenuItem(JPopupMenu, String);
    void setChart(JFreeChart);
}
[METHOD_BODY]
invoke maximum draw height invoke action performed branch jump polar zoom out auto range check chart branch jump create illegal argument exception plot not polar create popup menu localization resources zoom out auto range popup menu item chart
",5,0,0,0,df9bb04d5649acc78b93348ff5db58fd902f51f3e6a4951b9f51c1f104471f43,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,187,38,38,7,7,0,19,12,0,6,95,36,15,454,57bf49476211b98080c136691acfbebba6faaa3ac4ed5cb6faaf3f3a5a712dab
jfreechart,org.jfree.chart.StandardChartTheme,StandardChartTheme,class,false,"[DECLARATION]
public class StandardChartTheme implements ChartTheme, Cloneable, PublicCloneable, Serializable {
    void apply(JFreeChart);
    void applyToAbstractRenderer(AbstractRenderer);
    void applyToBlock(Block);
    void applyToBlockContainer(BlockContainer);
    void applyToCategoryAxis(CategoryAxis);
    void applyToCategoryItemRenderer(CategoryItemRenderer);
    void applyToCategoryPlot(CategoryPlot);
    void applyToFastScatterPlot(FastScatterPlot);
    void applyToMeterPlot(MeterPlot);
    void applyToMultiplePiePlot(MultiplePiePlot);
    void applyToPeriodAxis(PeriodAxis);
    void applyToPiePlot(PiePlot);
    void applyToPlot(Plot);
    void applyToPolarPlot(PolarPlot);
    void applyToSpiderWebPlot(SpiderWebPlot);
    void applyToSymbolAxis(SymbolAxis);
    void applyToThermometerPlot(ThermometerPlot);
    void applyToTitle(Title);
    void applyToValueAxis(ValueAxis);
    void applyToXYAnnotation(XYAnnotation);
    void applyToXYItemRenderer(XYItemRenderer);
    void applyToXYPlot(XYPlot);
    Object clone();
    ChartTheme createDarknessTheme();
    ChartTheme createJFreeTheme();
    ChartTheme createLegacyTheme();
    boolean equals(Object);
    Paint getAxisLabelPaint();
    RectangleInsets getAxisOffset();
    BarPainter getBarPainter();
    Paint getBaselinePaint();
    Paint getChartBackgroundPaint();
    Paint getCrosshairPaint();
    Paint getDomainGridlinePaint();
    DrawingSupplier getDrawingSupplier();
    Paint getErrorIndicatorPaint();
    Font getExtraLargeFont();
    Paint getGridBandAlternatePaint();
    Paint getGridBandPaint();
    Paint getItemLabelPaint();
    Paint getLabelLinkPaint();
    PieLabelLinkStyle getLabelLinkStyle();
    Font getLargeFont();
    Paint getLegendBackgroundPaint();
    Paint getLegendItemPaint();
    String getName();
    Paint getPlotBackgroundPaint();
    Paint getPlotOutlinePaint();
    Paint getRangeGridlinePaint();
    Font getRegularFont();
    Paint getShadowPaint();
    Font getSmallFont();
    Paint getSubtitlePaint();
    Paint getThermometerPaint();
    Paint getTickLabelPaint();
    Paint getTitlePaint();
    Paint getWallPaint();
    XYBarPainter getXYBarPainter();
    boolean isShadowVisible();
    void readObject(ObjectInputStream);
    void setAxisLabelPaint(Paint);
    void setAxisOffset(RectangleInsets);
    void setBarPainter(BarPainter);
    void setBaselinePaint(Paint);
    void setChartBackgroundPaint(Paint);
    void setCrosshairPaint(Paint);
    void setDomainGridlinePaint(Paint);
    void setDrawingSupplier(DrawingSupplier);
    void setErrorIndicatorPaint(Paint);
    void setExtraLargeFont(Font);
    void setGridBandAlternatePaint(Paint);
    void setGridBandPaint(Paint);
    void setItemLabelPaint(Paint);
    void setLabelLinkPaint(Paint);
    void setLabelLinkStyle(PieLabelLinkStyle);
    void setLargeFont(Font);
    void setLegendBackgroundPaint(Paint);
    void setLegendItemPaint(Paint);
    void setPlotBackgroundPaint(Paint);
    void setPlotOutlinePaint(Paint);
    void setRangeGridlinePaint(Paint);
    void setRegularFont(Font);
    void setShadowPaint(Paint);
    void setShadowVisible(boolean);
    void setSmallFont(Font);
    void setSubtitlePaint(Paint);
    void setThermometerPaint(Paint);
    void setTickLabelPaint(Paint);
    void setTitlePaint(Paint);
    void setWallPaint(Paint);
    void setXYBarPainter(XYBarPainter);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
invoke invoke create branch jump grid band paint alternate name extra large font regular small black title subtitle white legend background dark gray item chart drawing supplier light plot outline label link cubic curve style axis offset domain gridline range baseline blue crosshair tick bar painter xy shadow visible thermometer wall error indicator generator tahoma apply plot branch jump extra large font title paint chart background apply renderer clear series strokes block regular legend item block container has next category axis sub label tick category renderer group bar painter shadow visible wall error indicator has next offset domain gridline range baseline generator fast scatter value meter outline thermometer multiple pie period info measure create pie clear section strokes link style polar polar value spider web line symbol grid band alternate subtitle period xy annotation small crosshair clone darkness theme white black yellow red light gray dark shape sequence drawing supplier ffff00 cc ff0000 ffff7 ff7 ffffbf a6 ffbfbf a9 a938 free theme legacy equal name runtime exception read object not permitted not permitted write object
",92,0,4,0,6e606104f9379c1ff1b42851af7244e2fd67b742a23e025b73699cd6607f63f6,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,1405,175,175,94,94,0,362,910,7,4,621,57,55,4285,613c068312ad1c38d1bf9bcefb4c832a5605834daf1583779dc01766a1d20334
