subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,132,52132,111,0.090090090090090086,0.11711711711711711,0.13513513513513514
daytrader,133,52133,111,0.15315315315315314,0.14414414414414414,0.14414414414414414
daytrader,134,52134,111,0.13513513513513514,0.1891891891891892,0.14414414414414414
daytrader,135,52135,111,0.10810810810810811,0.090090090090090086,0.11711711711711711
daytrader,136,52136,111,0.0990990990990991,0.13513513513513514,0.2072072072072072
daytrader,137,52137,111,0.13513513513513514,0.13513513513513514,0.17117117117117117
daytrader,138,52138,111,0.10810810810810811,0.0990990990990991,0.12612612612612611
daytrader,139,52139,111,0.10810810810810811,0.13513513513513514,0.16216216216216217
daytrader,140,52140,111,0.11711711711711711,0.18018018018018017,0.090090090090090086
daytrader,141,52141,111,0.063063063063063057,0.15315315315315314,0.12612612612612611
daytrader,142,52142,111,0.15315315315315314,0.11711711711711711,0.13513513513513514
daytrader,143,52143,111,0.12612612612612611,0.14414414414414414,0.15315315315315314
daytrader,144,52144,111,0.081081081081081086,0.14414414414414414,0.13513513513513514
daytrader,145,52145,111,0.090090090090090086,0.12612612612612611,0.11711711711711711
daytrader,146,52146,111,0.0990990990990991,0.090090090090090086,0.17117117117117117
daytrader,147,52147,111,0.0990990990990991,0.11711711711711711,0.10810810810810811
daytrader,148,52148,111,0.16216216216216217,0.13513513513513514,0.1981981981981982
daytrader,149,52149,111,0.072072072072072071,0.0990990990990991,0.0990990990990991
daytrader,150,52150,111,0.14414414414414414,0.14414414414414414,0.15315315315315314
daytrader,151,52151,111,0.063063063063063057,0.18018018018018017,0.12612612612612611
daytrader,152,52152,111,0.0990990990990991,0.063063063063063057,0.1891891891891892
daytrader,153,52153,111,0.081081081081081086,0.2072072072072072,0.072072072072072071
daytrader,154,52154,111,0.13513513513513514,0.15315315315315314,0.16216216216216217
daytrader,155,52155,111,0.18018018018018017,0.15315315315315314,0.2072072072072072
daytrader,156,52156,111,0.10810810810810811,0.11711711711711711,0.12612612612612611
daytrader,157,52157,111,0.11711711711711711,0.11711711711711711,0.12612612612612611
