subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,7,seed7_solution021,raw_reference_leiden,0.928622084741344,0.9285200104820642,774,0.9508599508599509
xerces-j,7,seed7_solution022,raw_reference_leiden,0.9109322849264773,0.9191674933796757,812,0.9975429975429976
xerces-j,7,seed7_solution023,raw_reference_leiden,0.9395070518323764,0.9390475327142092,706,0.8673218673218673
xerces-j,7,seed7_solution024,raw_reference_leiden,0.9369185766566085,0.9368724888843725,706,0.8673218673218673
xerces-j,7,seed7_solution025,raw_reference_leiden,0.881581393064244,0.9081924760732577,748,0.918918918918919
xerces-j,7,seed7_solution026,raw_reference_leiden,0.9052737329902756,0.9075265901714069,755,0.9275184275184275
xerces-j,7,seed7_solution027,raw_reference_leiden,0.8464751443071828,0.8624380556501308,813,0.9987714987714987
xerces-j,7,seed7_solution028,raw_reference_leiden,0.8772788325022488,0.8880667096740643,810,0.995085995085995
xerces-j,7,seed7_solution029,raw_reference_leiden,0.792786322489042,0.8423044990815343,814,1.0
xerces-j,7,seed7_solution030,raw_reference_leiden,0.8211460995350074,0.8474937157005733,814,1.0
xerces-j,7,seed7_solution031,raw_reference_leiden,0.7131947968765845,0.7765788643960227,814,1.0
xerces-j,7,seed7_solution032,raw_reference_leiden,0.8338540150545409,0.8642597551351769,741,0.9103194103194103
xerces-j,7,seed7_solution033,raw_reference_leiden,0.7827203311943374,0.8461858296618515,738,0.9066339066339066
xerces-j,7,seed7_solution034,raw_reference_leiden,0.8311545041615983,0.8620791592913928,741,0.9103194103194103
xerces-j,7,seed7_solution035,raw_reference_leiden,0.7112862339763837,0.7651946421249494,813,0.9987714987714987
xerces-j,7,seed7_solution036,raw_reference_leiden,0.7759653546800991,0.8494910436177976,811,0.9963144963144963
xerces-j,7,seed7_solution037,raw_reference_leiden,0.775498842501617,0.8460350663945085,765,0.9398034398034398
xerces-j,7,seed7_solution038,raw_reference_leiden,0.7252111101444136,0.7861304745886283,814,1.0
xerces-j,7,seed7_solution039,raw_reference_leiden,0.7180755095637397,0.7983013003902435,814,1.0
xerces-j,7,seed7_solution040,raw_reference_leiden,0.7104949322953907,0.7972691126835499,812,0.9975429975429976
xerces-j,7,seed7_solution041,raw_reference_leiden,0.657756165200033,0.7398783460303697,814,1.0
xerces-j,7,seed7_solution042,raw_reference_leiden,0.7210319449538278,0.8011080158909459,811,0.9963144963144963
xerces-j,7,seed7_solution043,raw_reference_leiden,0.6563995335678813,0.7342482129869781,811,0.9963144963144963
xerces-j,7,seed7_solution044,raw_reference_leiden,0.6305261738915006,0.710025692935283,814,1.0
xerces-j,7,seed7_solution045,raw_reference_leiden,0.49237770155275806,0.6312322575967388,809,0.9938574938574939
xerces-j,7,seed7_solution046,raw_reference_leiden,0.5904321851567229,0.681779596812482,813,0.9987714987714987
xerces-j,7,seed7_solution047,raw_reference_leiden,0.689784753992806,0.7744850040154848,812,0.9975429975429976
xerces-j,7,seed7_solution048,raw_reference_leiden,0.6461552439167982,0.7111110419728092,814,1.0
xerces-j,7,seed7_solution049,raw_reference_leiden,0.3746498338516826,0.5623606610095774,811,0.9963144963144963
xerces-j,7,seed7_solution050,raw_reference_leiden,0.3746698139156487,0.5621933242786795,811,0.9963144963144963
xerces-j,7,seed7_solution051,raw_reference_leiden,0.5127125255010311,0.5621736795796574,814,1.0
xerces-j,7,seed7_solution052,raw_reference_leiden,0.5038377923169206,0.6011080070127829,814,1.0
xerces-j,7,seed7_solution053,raw_reference_leiden,0.5200517037797027,0.5738150730805134,813,0.9987714987714987
xerces-j,7,seed7_solution054,raw_reference_leiden,0.19126924823242852,0.4074673480948932,812,0.9975429975429976
xerces-j,7,seed7_solution055,raw_reference_leiden,0.19093827911110334,0.40966206029083224,811,0.9963144963144963
xerces-j,7,seed7_solution056,raw_reference_leiden,0.18692843408187534,0.4566002789839462,811,0.9963144963144963
xerces-j,7,seed7_solution057,raw_reference_leiden,0.18772825341720792,0.45611985318828957,812,0.9975429975429976
xerces-j,7,seed7_solution058,raw_reference_leiden,0.1879697243335845,0.45650399857265833,811,0.9963144963144963
xerces-j,7,seed7_solution059,raw_reference_leiden,0.574687253629,0.6189561620167351,814,1.0
xerces-j,7,seed7_solution060,raw_reference_leiden,0.007709001525363826,0.08542917715477032,811,0.9963144963144963
