kind,stage,subject,seed,solution_id,field,production,reference,absolute_difference,match,rule,budget,projected_only
metric,stage3a,jpetstore,29,seed29_solution050,max_cluster_ratio,0.2916666666666667,0.2916666666666667,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution050,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution050,cluster_size_cv,0.4039733214513608,0.4039733214513608,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution050,coupling,0.4617283950617284,0.4617283950617284,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution050,cohesion,10.814285714285715,10.814285714285715,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution050,imbalance,0.4039733214513608,0.4039733214513608,0,True,,,
semantic,stage3a,jpetstore,29,seed29_solution050,f_semantic,0.40515903496189076,0.4051590349618909,1.1102230246251565e-16,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,weighted_modularity,0.39442463039170855,0.3944246303917088,2.2204460492503131e-16,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,internal_edge_weight_ratio,0.6864197530864198,0.6864197530864198,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,internal_external_edge_ratio,2.188976377952756,2.188976377952756,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,cluster_count,4,4,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,average_cluster_size,6.0,6.0,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,max_cluster_size,6,6,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,min_cluster_size,6,6,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,max_cluster_ratio,0.25,0.25,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,cluster_size_cv,0.0,0.0,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,coupling,0.3135802469135803,0.3135802469135803,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,cohesion,4.633333333333333,4.633333333333333,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution013,imbalance,0.0,0.0,0,True,,,
semantic,stage3a,jpetstore,29,seed29_solution013,f_semantic,0.7560234983375186,0.7560234983375186,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,weighted_modularity,0.10561499771376316,0.10561499771376318,1.3877787807814457e-17,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,internal_edge_weight_ratio,0.39012345679012345,0.39012345679012345,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,internal_external_edge_ratio,0.6396761133603239,0.6396761133603239,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,cluster_count,4,4,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,average_cluster_size,6.0,6.0,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,max_cluster_size,9,9,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,min_cluster_size,1,1,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,max_cluster_ratio,0.375,0.375,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,singleton_ratio,0.041666666666666664,0.041666666666666664,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,cluster_size_cv,0.5527707983925666,0.5527707983925666,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,coupling,0.6098765432098765,0.6098765432098765,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,cohesion,1.8916666666666668,1.8916666666666668,0,True,,,
metric,stage3a,jpetstore,29,seed29_solution090,imbalance,0.5527707983925666,0.5527707983925666,0,True,,,
semantic,stage3a,jpetstore,29,seed29_solution090,f_semantic,0.17748375184715515,0.17748375184715526,1.1102230246251565e-16,True,,,
selection,stage3a,jpetstore,29,,,seed29_solution000,seed29_solution000,0,True,modularity,,False
selection,stage3a,jpetstore,29,,,seed29_solution000,seed29_solution000,0,True,balance,0,False
selection,stage3a,jpetstore,29,,,seed29_solution001,seed29_solution001,0,True,balance,0.050000000000000003,False
selection,stage3a,jpetstore,29,,,seed29_solution001,seed29_solution001,0,True,semantic,0.050000000000000003,False
selection,stage3a,jpetstore,29,,,seed29_solution001,seed29_solution001,0,True,balance,0.050000000000000003,True
metric,stage3a,daytrader,0,seed0_solution028,weighted_modularity,0.31773815460709953,0.3177381546070995,5.5511151231257827e-17,True,,,
metric,stage3a,daytrader,0,seed0_solution028,internal_edge_weight_ratio,0.5779520295202952,0.5779520295202952,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,internal_external_edge_ratio,1.369398907103825,1.369398907103825,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,cluster_count,10,10,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,average_cluster_size,5.3,5.3,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,max_cluster_size,14,14,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,min_cluster_size,1,1,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,singleton_ratio,0.05660377358490566,0.05660377358490566,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,cluster_size_cv,0.8524043017416241,0.8524043017416241,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,coupling,0.42204797047970477,0.42204797047970477,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,cohesion,6.7010822510822505,6.7010822510822505,0,True,,,
metric,stage3a,daytrader,0,seed0_solution028,imbalance,0.8524043017416241,0.8524043017416241,0,True,,,
semantic,stage3a,daytrader,0,seed0_solution028,f_semantic,0.5598178933374114,0.5598178933374114,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,weighted_modularity,0.10056456883757031,0.1005645688375703,1.3877787807814457e-17,True,,,
metric,stage3a,daytrader,0,seed0_solution000,internal_edge_weight_ratio,0.8256457564575646,0.8256457564575646,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,internal_external_edge_ratio,4.735449735449736,4.735449735449736,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,cluster_count,20,20,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,average_cluster_size,2.65,2.65,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,max_cluster_size,21,21,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,singleton_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,cluster_size_cv,1.6971695491205607,1.6971695491205607,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,coupling,0.17435424354243542,0.17435424354243542,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,cohesion,2.426547619047619,2.426547619047619,0,True,,,
metric,stage3a,daytrader,0,seed0_solution000,imbalance,1.6971695491205607,1.6971695491205607,0,True,,,
semantic,stage3a,daytrader,0,seed0_solution000,f_semantic,0.4838083585329628,0.4838083585329629,1.1102230246251565e-16,True,,,
metric,stage3a,daytrader,0,seed0_solution099,weighted_modularity,0.004939019927560892,0.004939019927560904,1.214306433183765e-17,True,,,
metric,stage3a,daytrader,0,seed0_solution099,internal_edge_weight_ratio,0.14022140221402213,0.14022140221402213,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,internal_external_edge_ratio,0.1630901287553648,0.1630901287553648,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,cluster_count,13,13,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,average_cluster_size,4.076923076923077,4.076923076923077,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,max_cluster_size,6,6,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,max_cluster_ratio,0.11320754716981132,0.11320754716981132,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,cluster_size_cv,0.2798565466828552,0.2798565466828552,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,coupling,0.8597785977859779,0.8597785977859779,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,cohesion,14.015384615384617,14.015384615384617,0,True,,,
metric,stage3a,daytrader,0,seed0_solution099,imbalance,0.2798565466828552,0.2798565466828552,0,True,,,
semantic,stage3a,daytrader,0,seed0_solution099,f_semantic,0.9236864622748395,0.9236864622748395,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,weighted_modularity,0.052833120293841296,0.05283312029384136,6.2450045135165055e-17,True,,,
metric,stage3a,daytrader,0,seed0_solution072,internal_edge_weight_ratio,0.31642066420664205,0.31642066420664205,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,internal_external_edge_ratio,0.46288798920377866,0.46288798920377866,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,cluster_count,4,4,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,average_cluster_size,13.25,13.25,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,max_cluster_size,20,20,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,max_cluster_ratio,0.37735849056603776,0.37735849056603776,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,cluster_size_cv,0.5156849195742056,0.5156849195742056,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,coupling,0.683579335793358,0.683579335793358,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,cohesion,65.7726450600483,65.7726450600483,0,True,,,
metric,stage3a,daytrader,0,seed0_solution072,imbalance,0.5156849195742056,0.5156849195742056,0,True,,,
semantic,stage3a,daytrader,0,seed0_solution072,f_semantic,0.6534499333144115,0.6534499333144115,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,weighted_modularity,-0.02248360929181245,-0.022483609291812468,1.7347234759768071e-17,True,,,
metric,stage3a,daytrader,0,seed0_solution062,internal_edge_weight_ratio,0.349169741697417,0.349169741697417,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,internal_external_edge_ratio,0.5364989369241673,0.5364989369241673,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,cluster_count,3,3,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,average_cluster_size,17.666666666666668,17.666666666666668,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,max_cluster_size,18,18,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,min_cluster_size,17,17,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,max_cluster_ratio,0.33962264150943394,0.33962264150943394,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,cluster_size_cv,0.02668327476175651,0.02668327476175651,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,coupling,0.650830258302583,0.650830258302583,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,cohesion,1.6699346405228759,1.6699346405228759,0,True,,,
metric,stage3a,daytrader,0,seed0_solution062,imbalance,0.02668327476175651,0.02668327476175651,0,True,,,
semantic,stage3a,daytrader,0,seed0_solution062,f_semantic,0.5658885327334464,0.5658885327334464,0,True,,,
selection,stage3a,daytrader,0,,,seed0_solution028,seed0_solution028,0,True,modularity,,False
selection,stage3a,daytrader,0,,,,,0,True,balance,0,False
selection,stage3a,daytrader,0,,,seed0_solution028,seed0_solution028,0,True,balance,0.050000000000000003,False
selection,stage3a,daytrader,0,,,seed0_solution028,seed0_solution028,0,True,semantic,0.050000000000000003,False
selection,stage3a,daytrader,0,,,seed0_solution028,seed0_solution028,0,True,balance,0.050000000000000003,True
metric,stage3a,daytrader,7,seed7_solution029,weighted_modularity,0.3130599733119102,0.31305997331191016,5.5511151231257827e-17,True,,,
metric,stage3a,daytrader,7,seed7_solution029,internal_edge_weight_ratio,0.5678044280442804,0.5678044280442804,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,internal_external_edge_ratio,1.3137673425827108,1.3137673425827108,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,cluster_count,9,9,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,max_cluster_size,14,14,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,cluster_size_cv,0.6906794421782311,0.6906794421782311,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,coupling,0.43219557195571956,0.43219557195571956,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,cohesion,8.006438006438007,8.006438006438007,0,True,,,
metric,stage3a,daytrader,7,seed7_solution029,imbalance,0.6906794421782311,0.6906794421782311,0,True,,,
semantic,stage3a,daytrader,7,seed7_solution029,f_semantic,0.6095973416201788,0.6095973416201788,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,weighted_modularity,0.10044000030636835,0.10044000030636835,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,internal_edge_weight_ratio,0.8256457564575646,0.8256457564575646,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,internal_external_edge_ratio,4.735449735449736,4.735449735449736,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,cluster_count,17,17,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,average_cluster_size,3.1176470588235294,3.1176470588235294,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,max_cluster_size,21,21,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,singleton_ratio,0.18867924528301888,0.18867924528301888,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,cluster_size_cv,1.5397891141964652,1.5397891141964652,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,coupling,0.17435424354243542,0.17435424354243542,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,cohesion,2.5410364145658266,2.5410364145658266,0,True,,,
metric,stage3a,daytrader,7,seed7_solution000,imbalance,1.5397891141964652,1.5397891141964652,0,True,,,
semantic,stage3a,daytrader,7,seed7_solution000,f_semantic,0.4838083585329628,0.4838083585329629,1.1102230246251565e-16,True,,,
metric,stage3a,daytrader,7,seed7_solution099,weighted_modularity,-0.03205049376370148,-0.03205049376370149,6.9388939039072284e-18,True,,,
metric,stage3a,daytrader,7,seed7_solution099,internal_edge_weight_ratio,0.11070110701107011,0.11070110701107011,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,internal_external_edge_ratio,0.12448132780082988,0.12448132780082988,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,cluster_count,9,9,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,max_cluster_size,8,8,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,max_cluster_ratio,0.1509433962264151,0.1509433962264151,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,cluster_size_cv,0.3246160478129293,0.3246160478129293,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,coupling,0.8892988929889298,0.8892988929889298,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,cohesion,11.091798941798942,11.091798941798942,0,True,,,
metric,stage3a,daytrader,7,seed7_solution099,imbalance,0.3246160478129293,0.3246160478129293,0,True,,,
semantic,stage3a,daytrader,7,seed7_solution099,f_semantic,0.8178969301249361,0.8178969301249363,1.1102230246251565e-16,True,,,
metric,stage3a,daytrader,7,seed7_solution030,weighted_modularity,0.3085838036655274,0.3085838036655274,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,internal_edge_weight_ratio,0.5622693726937269,0.5622693726937269,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,internal_external_edge_ratio,1.2845100105374079,1.2845100105374079,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,cluster_count,9,9,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,max_cluster_size,13,13,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,max_cluster_ratio,0.24528301886792453,0.24528301886792453,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,cluster_size_cv,0.6622614631994054,0.6622614631994054,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,coupling,0.43773062730627305,0.43773062730627305,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,cohesion,7.778416028416028,7.778416028416028,0,True,,,
metric,stage3a,daytrader,7,seed7_solution030,imbalance,0.6622614631994054,0.6622614631994054,0,True,,,
semantic,stage3a,daytrader,7,seed7_solution030,f_semantic,0.6149071877173233,0.6149071877173233,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,weighted_modularity,0.08003756842227094,0.08003756842227097,2.7755575615628914e-17,True,,,
metric,stage3a,daytrader,7,seed7_solution072,internal_edge_weight_ratio,0.33579335793357934,0.33579335793357934,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,internal_external_edge_ratio,0.5055555555555555,0.5055555555555555,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,cluster_count,6,6,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,average_cluster_size,8.833333333333334,8.833333333333334,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,max_cluster_size,17,17,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,min_cluster_size,2,2,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,max_cluster_ratio,0.32075471698113206,0.32075471698113206,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3a,daytrader,7,seed7_solution072,cluster_size_cv,0.596954415832316,0.596954415832316,0,True,,,
